id_petak,rezim,hari,fase,tma,irigasi,etc,perkolasi,limpasan,hujan_mm
PTK-01,FL,1,awal,14.090412298474934,0.0,3.936,1.9735877015250662,0.0,0.0
PTK-01,FL,2,awal,9.58097907739055,0.0,3.119,1.3904332210843837,0.0,0.0
PTK-01,FL,3,awal,8.173099613899318,0.0,2.896,1.2118794634912324,0.0,2.7
PTK-01,FL,4,awal,10.792223658776122,0.0,3.154,1.5268759551231974,0.0,7.3
PTK-01,FL,5,awal,6.850253664522701,0.0,2.877,1.0649699942534203,0.0,0.0
PTK-01,FL,6,awal,8.805858842295603,0.0,3.227,1.3173948222270975,0.0,6.5
PTK-01,FL,7,awal,6.76148684457808,0.0,2.257,0.9873719977175219,0.0,1.2
PTK-01,FL,8,awal,33.15964014199183,0.0,3.219,3.982846702586253,0.0,33.6
PTK-01,FL,9,awal,50.0,0.0,2.34,7.495650579825241,16.123989562166585,42.8
PTK-01,FL,10,awal,40.692030746187335,0.0,4.374,4.933969253812666,0.0,0.0
PTK-01,FL,11,awal,36.82926389643606,0.0,2.371,4.291766849751268,0.0,2.8
PTK-01,FL,12,awal,30.693238905309443,0.0,2.682,3.6540249911266187,0.0,0.2
PTK-01,FL,13,awal,24.43844896413497,0.0,3.226,3.0287899411744705,0.0,0.0
PTK-01,FL,14,awal,18.227877848136732,0.0,3.799,2.411571115998239,0.0,0.0
PTK-01,FL,15,awal,12.15016207083754,0.0,4.279,1.7987157772991922,0.0,0.0
PTK-01,FL,16,awal,7.899191549110475,0.0,3.052,1.198970521727065,0.0,0.0
PTK-01,FL,17,awal,13.858412298474933,12.100808450889524,4.168,1.9735877015250662,0.0,0.0
PTK-01,FL,18,awal,9.521872694728241,0.0,2.969,1.3675396037466927,0.0,0.0
PTK-01,FL,19,awal,13.437412298474934,10.478127305271759,4.589,1.9735877015250662,0.0,0.0
PTK-01,FL,20,awal,9.440605269276716,0.0,3.482,1.4148070291982182,0.0,0.9
PTK-01,FL,21,pertumbuhan,13.785412298474935,10.559394730723284,4.241,1.9735877015250662,0.0,0.0
PTK-01,FL,22,pertumbuhan,8.520076289838808,0.0,3.905,1.3603360086361265,0.0,0.0
PTK-01,FL,23,pertumbuhan,12.654412298474934,11.479923710161192,5.372,1.9735877015250662,0.0,0.0
PTK-01,FL,24,pertumbuhan,7.6726826743600505,0.0,3.733,1.248729624114884,0.0,0.0
PTK-01,FL,25,pertumbuhan,15.011412298474934,12.32731732563995,3.015,1.9735877015250662,0.0,0.0
PTK-01,FL,26,pertumbuhan,9.35709536373532,0.0,4.173,1.481316934739613,0.0,0.0
PTK-01,FL,27,pertumbuhan,14.127412298474933,10.64290463626468,3.899,1.9735877015250662,0.0,0.0
PTK-01,FL,28,pertumbuhan,9.18732794014273,0.0,3.546,1.394084358332205,0.0,0.0
PTK-01,FL,29,pertumbuhan,14.025412298474933,10.81267205985727,4.001,1.9735877015250662,0.0,0.0
PTK-01,FL,30,pertumbuhan,8.473393237420506,0.0,4.168,1.384019061054427,0.0,0.0
PTK-01,FL,31,pertumbuhan,14.619412298474934,11.526606762579494,3.407,1.9735877015250662,0.0,0.0
PTK-01,FL,32,pertumbuhan,8.844777682685212,0.0,4.332,1.4426346157897216,0.0,0.0
PTK-01,FL,33,pertumbuhan,13.157412298474934,11.155222317314788,4.869,1.9735877015250662,0.0,0.0
PTK-01,FL,34,pertumbuhan,9.122179005159069,0.0,2.827,1.3082332933158647,0.0,0.1
PTK-01,FL,35,pertumbuhan,13.633412298474934,10.877820994840931,4.393,1.9735877015250662,0.0,0.0
PTK-01,FL,36,pertumbuhan,26.613619916337704,0.0,3.791,3.328792382137227,0.0,20.1
PTK-01,FL,37,pertumbuhan,20.099404268340372,0.0,3.888,2.626215647997333,0.0,0.0
PTK-01,FL,38,pertumbuhan,13.990007414741523,0.0,4.126,1.983396853598849,0.0,0.0
PTK-01,FL,39,pertumbuhan,7.564482085842606,0.0,5.045,1.3805253288989179,0.0,0.0
PTK-01,FL,40,pertumbuhan,13.202412298474934,12.435517914157394,4.824,1.9735877015250662,0.0,0.0
PTK-01,FL,41,pertumbuhan,7.493606371338264,0.0,4.406,1.3028059271366708,0.0,0.0
PTK-01,FL,42,pertumbuhan,13.951412298474933,12.506393628661737,4.075,1.9735877015250662,0.0,0.0
PTK-01,FL,43,pertumbuhan,9.996487880870397,0.0,3.119,1.4359244176045363,0.0,0.6
PTK-01,FL,44,pertumbuhan,10.04370017042162,0.0,4.194,1.5587877104487788,0.0,5.8
PTK-01,FL,45,pertumbuhan,50.0,0.0,3.204,6.704642552622533,8.03505761779909,57.9
PTK-01,FL,46,pertumbuhan,40.134030746187335,0.0,4.932,4.933969253812666,0.0,0.0
PTK-01,FL,47,pertumbuhan,31.187629271522127,0.0,4.986,3.9604014746652103,0.0,0.0
PTK-01,FL,48,pertumbuhan,23.400053193022167,0.0,4.71,3.0775760784999617,0.0,0.0
PTK-01,FL,49,pertumbuhan,16.24795033318312,0.0,4.843,2.3091028598390455,0.0,0.0
PTK-01,FL,50,pertumbuhan,9.941612585555104,0.0,4.703,1.6033377476280155,0.0,0.0
PTK-01,FL,51,reproduktif,7.247221598793679,0.0,3.516,1.178390986761425,0.0,2.0
PTK-01,FL,52,reproduktif,1.989070227913377,0.0,4.543,0.7151513708803017,0.0,0.0
PTK-01,FL,53,reproduktif,5.710206149237467,8.010929772086623,3.303,0.9867938507625331,0.0,0.0
PTK-01,FL,54,reproduktif,0.6827265177720729,0.0,4.464,0.5634796314653936,0.0,0.0
PTK-01,FL,55,reproduktif,7.293278433461412,0.0,3.507,1.1824480843106624,0.0,11.3
PTK-01,FL,56,reproduktif,1.9845822024575392,0.0,4.589,0.7196962310038721,0.0,0.0
PTK-01,FL,57,reproduktif,3.4582061492374674,8.015417797542462,5.555,0.9867938507625331,0.0,0.0
PTK-01,FL,58,reproduktif,4.188206149237467,6.541793850762533,4.825,0.9867938507625331,0.0,0.0
PTK-01,FL,59,reproduktif,4.603206149237467,5.811793850762533,4.41,0.9867938507625331,0.0,0.0
PTK-01,FL,60,reproduktif,10.972340222105945,0.0,4.353,1.6778659271315224,0.0,12.4
PTK-01,FL,61,reproduktif,5.78359643614109,0.0,4.106,1.0827437859648554,0.0,0.0
PTK-01,FL,62,reproduktif,1.1668746962934762,0.0,4.046,0.5707217398476129,0.0,0.0
PTK-01,FL,63,reproduktif,3.869206149237467,8.833125303706524,5.144,0.9867938507625331,0.0,0.0
PTK-01,FL,64,reproduktif,3.845206149237467,6.130793850762533,5.168,0.9867938507625331,0.0,0.0
PTK-01,FL,65,reproduktif,3.255206149237467,6.154793850762533,5.758,0.9867938507625331,0.0,0.0
PTK-01,FL,66,reproduktif,3.943206149237467,6.744793850762533,5.07,0.9867938507625331,0.0,0.0
PTK-01,FL,67,reproduktif,4.685206149237467,6.056793850762533,4.328,0.9867938507625331,0.0,0.0
PTK-01,FL,68,reproduktif,3.5722061492374673,5.314793850762533,5.441,0.9867938507625331,0.0,0.0
PTK-01,FL,69,reproduktif,3.3122061492374675,6.427793850762533,5.701,0.9867938507625331,0.0,0.0
PTK-01,FL,70,reproduktif,4.151206149237467,6.6877938507625325,4.862,0.9867938507625331,0.0,0.0
PTK-01,FL,71,reproduktif,2.4162061492374667,5.848793850762533,6.597,0.9867938507625331,0.0,0.0
PTK-01,FL,72,reproduktif,3.5722061492374673,7.583793850762533,5.441,0.9867938507625331,0.0,0.0
PTK-01,FL,73,reproduktif,3.0572061492374667,6.427793850762533,5.956,0.9867938507625331,0.0,0.0
PTK-01,FL,74,reproduktif,2.9232061492374672,6.942793850762533,6.09,0.9867938507625331,0.0,0.0
PTK-01,FL,75,reproduktif,3.1792061492374675,7.076793850762533,5.834,0.9867938507625331,0.0,0.0
PTK-01,FL,76,reproduktif,3.696206149237467,6.8207938507625325,5.317,0.9867938507625331,0.0,0.0
PTK-01,FL,77,reproduktif,3.329206149237467,6.303793850762533,5.684,0.9867938507625331,0.0,0.0
PTK-01,FL,78,reproduktif,3.483206149237467,6.670793850762533,5.53,0.9867938507625331,0.0,0.0
PTK-01,FL,79,reproduktif,3.633206149237467,6.516793850762533,5.38,0.9867938507625331,0.0,0.0
PTK-01,FL,80,reproduktif,3.9952061492374673,6.366793850762533,5.018,0.9867938507625331,0.0,0.0
PTK-01,FL,81,reproduktif,3.042206149237467,6.004793850762533,5.971,0.9867938507625331,0.0,0.0
PTK-01,FL,82,reproduktif,3.701206149237467,6.957793850762533,5.312,0.9867938507625331,0.0,0.0
PTK-01,FL,83,reproduktif,3.6392061492374674,6.298793850762533,5.374,0.9867938507625331,0.0,0.0
PTK-01,FL,84,reproduktif,3.207206149237467,6.360793850762533,5.806,0.9867938507625331,0.0,0.0
PTK-01,FL,85,reproduktif,2.755206149237467,6.792793850762533,6.258,0.9867938507625331,0.0,0.0
PTK-01,FL,86,reproduktif,4.443206149237467,7.244793850762533,4.57,0.9867938507625331,0.0,0.0
PTK-01,FL,87,reproduktif,3.4642061492374667,5.556793850762533,5.549,0.9867938507625331,0.0,0.0
PTK-01,FL,88,reproduktif,3.1762061492374674,6.535793850762533,5.837,0.9867938507625331,0.0,0.0
PTK-01,FL,89,reproduktif,3.0562061492374673,6.823793850762533,5.957,0.9867938507625331,0.0,0.0
PTK-01,FL,90,reproduktif,3.318206149237467,6.943793850762533,5.695,0.9867938507625331,0.0,0.0
PTK-01,FL,91,pemasakan,-2.375232393125528,0.0,5.366,0.3274385423629957,0.0,0.0
PTK-01,FL,92,pemasakan,3.194206149237467,12.375232393125529,5.819,0.9867938507625331,0.0,0.0
PTK-01,FL,93,pemasakan,-3.4229961493760728,0.0,6.302,0.31520229861354027,0.0,0.0
PTK-01,FL,94,pemasakan,3.093206149237467,13.422996149376072,5.92,0.9867938507625331,0.0,0.0
PTK-01,FL,95,pemasakan,-3.6490295314833716,0.0,6.437,0.30523568072083873,0.0,0.0
PTK-01,FL,96,pemasakan,-4.821927204481267,0.0,4.958,0.014897672997894733,0.0,3.8
PTK-01,FL,97,pemasakan,4.571206149237467,11.021927204481267,4.442,0.9867938507625331,0.0,3.8
PTK-01,FL,98,pemasakan,-0.6758776626260747,0.0,4.796,0.4510838118635411,0.0,0.0
PTK-01,FL,99,pemasakan,3.2642061492374674,10.675877662626075,5.749,0.9867938507625331,0.0,0.0
PTK-01,FL,100,pemasakan,-2.704903706331411,0.0,5.647,0.32210985556887806,0.0,0.0
PTK-01,FL,101,pemasakan,2.9102061492374673,12.704903706331411,6.103,0.9867938507625331,0.0,0.0
PTK-01,FL,102,pemasakan,-2.8699712040144174,0.0,5.493,0.28717735325188437,0.0,0.0
PTK-01,FL,103,pemasakan,2.560206149237467,12.869971204014417,6.453,0.9867938507625331,0.0,0.0
PTK-01,FL,104,pemasakan,-3.000433419237729,0.0,5.308,0.25263956847519564,0.0,0.0
PTK-01,FL,105,pemasakan,3.1212061492374668,13.00043341923773,5.892,0.9867938507625331,0.0,0.0
PTK-01,FL,106,pemasakan,-2.9067925542655066,0.0,5.72,0.30799870350297376,0.0,0.0
PTK-01,FL,107,pemasakan,3.023206149237467,12.906792554265508,5.99,0.9867938507625331,0.0,0.0
PTK-01,FL,108,pemasakan,-3.3171219745280336,0.0,6.042,0.29832812376550094,0.0,0.0
PTK-01,FL,109,pemasakan,1.9842061492374672,13.317121974528034,7.029,0.9867938507625331,0.0,0.0
PTK-01,FL,110,pemasakan,-2.8895940934338062,0.0,4.678,0.19580024267127377,0.0,0.0
PTK-01,SRI,1,awal,14.129412298474934,0.0,3.897,1.9735877015250662,0.0,0.0
PTK-01,SRI,2,awal,9.647130581372576,0.0,3.088,1.3942817171023574,0.0,0.0
PTK-01,SRI,3,awal,8.261723328146527,0.0,2.867,1.218407253226048,0.0,2.7
PTK-01,SRI,4,awal,10.903102039398242,0.0,3.123,1.5356212887482856,0.0,7.3
PTK-01,SRI,5,awal,6.978190634726779,0.0,2.849,1.075911404671462,0.0,0.0
PTK-01,SRI,6,awal,8.953171070951424,0.0,3.195,1.330019563775355,0.0,6.5
PTK-01,SRI,7,awal,6.916262393095932,0.0,2.235,1.0019086778554906,0.0,1.2
PTK-01,SRI,8,awal,33.3311425345571,0.0,3.187,3.9981198585388347,0.0,33.6
PTK-01,SRI,9,awal,40.0,0.0,2.317,7.512574330462688,26.30156820409441,42.8
PTK-01,SRI,10,awal,31.721824596949865,0.0,4.331,3.9471754030501325,0.0,0.0
PTK-01,SRI,11,awal,28.767232174012573,0.0,2.348,3.406592422937289,0.0,2.8
PTK-01,SRI,12,awal,23.453763515719952,0.0,2.655,2.858468658292621,0.0,0.2
PTK-01,SRI,13,awal,17.945360554264845,0.0,3.194,2.31440296145511,0.0,0.0
PTK-01,SRI,14,awal,12.413523409798337,0.0,3.761,1.7708371444665072,0.0,0.0
PTK-01,SRI,15,awal,6.951564553089762,0.0,4.237,1.2249588567085752,0.0,0.0
PTK-01,SRI,16,awal,3.243588437672985,0.0,3.022,0.6859761154167774,0.0,0.0
PTK-01,SRI,17,awal,-1.2034868747970302,0.0,4.127,0.32007531247001536,0.0,0.0
PTK-01,SRI,18,awal,6.073206149237467,11.20348687479703,2.94,0.9867938507625331,0.0,0.0
PTK-01,SRI,19,awal,0.929905900989394,0.0,4.544,0.5993002482480736,0.0,0.0
PTK-01,SRI,20,awal,-1.7986680880676467,0.0,3.448,0.18057398905704067,0.0,0.9
PTK-01,SRI,21,pertumbuhan,-8.158973329897727,0.0,3.992,2.3683052418300794,0.0,0.0
PTK-01,SRI,22,pertumbuhan,-14.202278571727806,0.0,3.675,2.3683052418300794,0.0,0.0
PTK-01,SRI,23,pertumbuhan,-21.626583813557886,0.0,5.056,2.3683052418300794,0.0,0.0
PTK-01,SRI,24,pertumbuhan,5.499206149237467,31.626583813557886,3.514,0.9867938507625331,0.0,0.0
PTK-01,SRI,25,pertumbuhan,2.1185478680231626,0.0,2.838,0.5426582812143042,0.0,0.0
PTK-01,SRI,26,pertumbuhan,-2.017509132847971,0.0,3.927,0.20905700087113316,0.0,0.0
PTK-01,SRI,27,pertumbuhan,-8.05581437467805,0.0,3.67,2.3683052418300794,0.0,0.0
PTK-01,SRI,28,pertumbuhan,-13.761119616508129,0.0,3.337,2.3683052418300794,0.0,0.0
PTK-01,SRI,29,pertumbuhan,-19.89542485833821,0.0,3.766,2.3683052418300794,0.0,0.0
PTK-01,SRI,30,pertumbuhan,-26.18673010016829,0.0,3.923,2.3683052418300794,0.0,0.0
PTK-01,SRI,31,pertumbuhan,5.807206149237467,36.18673010016829,3.206,0.9867938507625331,0.0,0.0
PTK-01,SRI,32,pertumbuhan,1.1571546174196765,0.0,4.077,0.5730515318177901,0.0,0.0
PTK-01,SRI,33,pertumbuhan,-3.5400326886654447,0.0,4.583,0.11418730608512084,0.0,0.0
PTK-01,SRI,34,pertumbuhan,-8.469337930495524,0.0,2.661,2.3683052418300794,0.0,0.1
PTK-01,SRI,35,pertumbuhan,-14.972643172325602,0.0,4.135,2.3683052418300794,0.0,0.0
PTK-01,SRI,36,pertumbuhan,1.05339240885296,0.0,3.568,0.5059644188214386,0.0,20.1
PTK-01,SRI,37,pertumbuhan,-2.710555706296643,0.0,3.66,0.10394811514960332,0.0,0.0
PTK-01,SRI,38,pertumbuhan,-8.961860948126724,0.0,3.883,2.3683052418300794,0.0,0.0
PTK-01,SRI,39,pertumbuhan,-16.078166189956804,0.0,4.748,2.3683052418300794,0.0,0.0
PTK-01,SRI,40,pertumbuhan,-22.98647143178688,0.0,4.54,2.3683052418300794,0.0,0.0
PTK-01,SRI,41,pertumbuhan,4.866206149237467,32.98647143178688,4.147,0.9867938507625331,0.0,0.0
PTK-01,SRI,42,pertumbuhan,0.5510119187764309,0.0,3.835,0.4801942304610358,0.0,0.0
PTK-01,SRI,43,pertumbuhan,-1.8985692295838654,0.0,2.936,0.11358114836029663,0.0,0.6
PTK-01,SRI,44,pertumbuhan,-0.4315600189261031,0.0,3.948,0.38499078934223735,0.0,5.8
PTK-01,SRI,45,pertumbuhan,40.0,0.0,3.015,5.670950318623943,8.782489662449947,57.9
PTK-01,SRI,46,pertumbuhan,31.410824596949865,0.0,4.642,3.9471754030501325,0.0,0.0
PTK-01,SRI,47,pertumbuhan,23.6192237409848,0.0,4.692,3.099600855965065,0.0,0.0
PTK-01,SRI,48,pertumbuhan,16.85549326624598,0.0,4.433,2.3307304747388238,0.0,0.0
PTK-01,SRI,49,pertumbuhan,10.634203555575898,0.0,4.558,1.6632897106700817,0.0,0.0
PTK-01,SRI,50,pertumbuhan,5.157826887935962,0.0,4.427,1.049376667639936,0.0,0.0
PTK-01,SRI,51,reproduktif,3.1604969321521694,0.0,3.291,0.7063299557837928,0.0,2.0
PTK-01,SRI,52,reproduktif,-1.4023789616479925,0.0,4.251,0.3118758938001612,0.0,0.0
PTK-01,SRI,53,reproduktif,-6.269607893020552,0.0,3.091,1.7762289313725597,0.0,0.0
PTK-01,SRI,54,reproduktif,-12.222836824393111,0.0,4.177,1.7762289313725597,0.0,0.0
PTK-01,SRI,55,reproduktif,-5.98006575576567,0.0,3.281,1.7762289313725597,0.0,11.3
PTK-01,SRI,56,reproduktif,-12.05029468713823,0.0,4.294,1.7762289313725597,0.0,0.0
PTK-01,SRI,57,reproduktif,-19.02452361851079,0.0,5.198,1.7762289313725597,0.0,0.0
PTK-01,SRI,58,reproduktif,-25.31675254988335,0.0,4.516,1.7762289313725597,0.0,0.0
PTK-01,SRI,59,reproduktif,0.37960307461873377,30.31675254988335,4.127,0.49339692538126656,0.0,0.0
PTK-01,SRI,60,reproduktif,7.444519701696761,0.0,4.074,1.261083372921973,0.0,12.4
PTK-01,SRI,61,reproduktif,2.8678990753452718,0.0,3.842,0.7346206263514892,0.0,0.0
PTK-01,SRI,62,reproduktif,-1.201103441870555,0.0,3.786,0.2830025172158269,0.0,0.0
PTK-01,SRI,63,reproduktif,-7.790332373243115,0.0,4.813,1.7762289313725597,0.0,0.0
PTK-01,SRI,64,reproduktif,-14.402561304615674,0.0,4.836,1.7762289313725597,0.0,0.0
PTK-01,SRI,65,reproduktif,-21.567790235988234,0.0,5.389,1.7762289313725597,0.0,0.0
PTK-01,SRI,66,reproduktif,-28.08801916736079,0.0,4.744,1.7762289313725597,0.0,0.0
PTK-01,SRI,67,reproduktif,0.45660307461873373,33.08801916736079,4.05,0.49339692538126656,0.0,0.0
PTK-01,SRI,68,reproduktif,-4.680454236008569,0.0,5.092,0.045057310627303254,0.0,0.0
PTK-01,SRI,69,reproduktif,-11.79168316738113,0.0,5.335,1.7762289313725597,0.0,0.0
PTK-01,SRI,70,reproduktif,-18.117912098753692,0.0,4.55,1.7762289313725597,0.0,0.0
PTK-01,SRI,71,reproduktif,-26.06714103012625,0.0,6.173,1.7762289313725597,0.0,0.0
PTK-01,SRI,72,reproduktif,-0.5853969253812661,31.06714103012625,5.092,0.49339692538126656,0.0,0.0
PTK-01,SRI,73,reproduktif,-7.934625856753826,0.0,5.573,1.7762289313725597,0.0,0.0
PTK-01,SRI,74,reproduktif,-15.409854788126385,0.0,5.699,1.7762289313725597,0.0,0.0
PTK-01,SRI,75,reproduktif,-22.645083719498942,0.0,5.459,1.7762289313725597,0.0,0.0
PTK-01,SRI,76,reproduktif,-29.397312650871502,0.0,4.976,1.7762289313725597,0.0,0.0
PTK-01,SRI,77,reproduktif,-0.8123969253812664,34.3973126508715,5.319,0.49339692538126656,0.0,0.0
PTK-01,SRI,78,reproduktif,-7.762625856753827,0.0,5.174,1.7762289313725597,0.0,0.0
PTK-01,SRI,79,reproduktif,-14.573854788126386,0.0,5.035,1.7762289313725597,0.0,0.0
PTK-01,SRI,80,reproduktif,-21.046083719498945,0.0,4.696,1.7762289313725597,0.0,0.0
PTK-01,SRI,81,reproduktif,-28.410312650871504,0.0,5.588,1.7762289313725597,0.0,0.0
PTK-01,SRI,82,reproduktif,-0.4633969253812662,33.410312650871504,4.97,0.49339692538126656,0.0,0.0
PTK-01,SRI,83,reproduktif,-7.268625856753825,0.0,5.029,1.7762289313725597,0.0,0.0
PTK-01,SRI,84,reproduktif,-14.478854788126386,0.0,5.434,1.7762289313725597,0.0,0.0
PTK-01,SRI,85,reproduktif,-22.111083719498943,0.0,5.856,1.7762289313725597,0.0,0.0
PTK-01,SRI,86,reproduktif,-28.1643126508715,0.0,4.277,1.7762289313725597,0.0,0.0
PTK-01,SRI,87,reproduktif,-0.6863969253812661,33.1643126508715,5.193,0.49339692538126656,0.0,0.0
PTK-01,SRI,88,reproduktif,-7.924625856753825,0.0,5.462,1.7762289313725597,0.0,0.0
PTK-01,SRI,89,reproduktif,-15.274854788126383,0.0,5.574,1.7762289313725597,0.0,0.0
PTK-01,SRI,90,reproduktif,-22.38008371949894,0.0,5.329,1.7762289313725597,0.0,0.0
PTK-01,SRI,91,pemasakan,-29.4703126508715,0.0,5.314,1.7762289313725597,0.0,0.0
PTK-01,SRI,92,pemasakan,-37.01054158224406,0.0,5.764,1.7762289313725597,0.0,0.0
PTK-01,SRI,93,pemasakan,-8.01822893137256,37.01054158224406,6.242,1.7762289313725597,0.0,0.0
PTK-01,SRI,94,pemasakan,-15.65845786274512,0.0,5.864,1.7762289313725597,0.0,0.0
PTK-01,SRI,95,pemasakan,-23.80968679411768,0.0,6.375,1.7762289313725597,0.0,0.0
PTK-01,SRI,96,pemasakan,-26.69691572549024,0.0,4.911,1.7762289313725597,0.0,3.8
PTK-01,SRI,97,pemasakan,-29.072144656862797,0.0,4.399,1.7762289313725597,0.0,3.8
PTK-01,SRI,98,pemasakan,-35.59937358823536,0.0,4.751,1.7762289313725597,0.0,0.0
PTK-01,SRI,99,pemasakan,-7.47022893137256,35.59937358823536,5.694,1.7762289313725597,0.0,0.0
PTK-01,SRI,100,pemasakan,-14.83945786274512,0.0,5.593,1.7762289313725597,0.0,0.0
PTK-01,SRI,101,pemasakan,-22.65968679411768,0.0,6.044,1.7762289313725597,0.0,0.0
PTK-01,SRI,102,pemasakan,-29.875915725490238,0.0,5.44,1.7762289313725597,0.0,0.0
PTK-01,SRI,103,pemasakan,-38.0441446568628,0.0,6.392,1.7762289313725597,0.0,0.0
PTK-01,SRI,104,pemasakan,-7.033228931372559,38.0441446568628,5.257,1.7762289313725597,0.0,0.0
PTK-01,SRI,105,pemasakan,-14.644457862745119,0.0,5.835,1.7762289313725597,0.0,0.0
PTK-01,SRI,106,pemasakan,-22.08668679411768,0.0,5.666,1.7762289313725597,0.0,0.0
PTK-01,SRI,107,pemasakan,-29.79591572549024,0.0,5.933,1.7762289313725597,0.0,0.0
PTK-01,SRI,108,pemasakan,-37.5561446568628,0.0,5.984,1.7762289313725597,0.0,0.0
PTK-01,SRI,109,pemasakan,-8.738228931372559,37.5561446568628,6.962,1.7762289313725597,0.0,0.0
PTK-01,SRI,110,pemasakan,-15.147457862745119,0.0,4.633,1.7762289313725597,0.0,0.0
PTK-02,FL,1,awal,15.067996527304825,0.0,3.936,0.996003472695175,0.0,0.0
PTK-02,FL,2,awal,11.198607683917103,0.0,3.119,0.7503888433877222,0.0,0.0
PTK-02,FL,3,awal,10.310454607976638,0.0,2.896,0.6921530759404638,0.0,2.7
PTK-02,FL,4,awal,13.579450910712364,0.0,3.154,0.877003697264274,0.0,7.3
PTK-02,FL,5,awal,10.026191897494206,0.0,2.877,0.6762590132181585,0.0,0.0
PTK-02,FL,6,awal,12.476184671477654,0.0,3.227,0.8230072260165547,0.0,6.5
PTK-02,FL,7,awal,10.73810830017704,0.0,2.257,0.6810763713006132,0.0,1.2
PTK-02,FL,8,awal,38.91106280819149,0.0,3.219,2.2080454919855548,0.0,33.6
PTK-02,FL,9,awal,50.0,0.0,2.34,4.069225115728614,25.30183769246287,42.8
PTK-02,FL,10,awal,43.135991318262064,0.0,4.374,2.4900086817379377,0.0,0.0
PTK-02,FL,11,awal,41.27737097452784,0.0,2.371,2.287620343734221,0.0,2.8
PTK-02,FL,12,awal,36.72979069808305,0.0,2.682,2.0655802764447895,0.0,0.2
PTK-02,FL,13,awal,31.674640743750167,0.0,3.226,1.8291499543328826,0.0,0.0
PTK-02,FL,14,awal,26.298238134892806,0.0,3.799,1.5774026088573623,0.0,0.0
PTK-02,FL,15,awal,20.70958130948691,0.0,4.279,1.3096568254058958,0.0,0.0
PTK-02,FL,16,awal,16.626240564371308,0.0,3.052,1.0313407451156027,0.0,0.0
PTK-02,FL,17,awal,11.630250897372347,0.0,4.168,0.8279896669989605,0.0,0.0
PTK-02,FL,18,awal,8.082062383267395,0.0,2.969,0.5791885141049516,0.0,0.0
PTK-02,FL,19,awal,14.414996527304824,11.917937616732605,4.589,0.996003472695175,0.0,0.0
PTK-02,FL,20,awal,11.070307041029317,0.0,3.482,0.7626894862755075,0.0,0.9
PTK-02,FL,21,pertumbuhan,6.278003828195964,0.0,4.241,0.5513032128333523,0.0,0.0
PTK-02,FL,22,pertumbuhan,15.098996527304825,13.721996171804037,3.905,0.996003472695175,0.0,0.0
PTK-02,FL,23,pertumbuhan,8.975063878534426,0.0,5.372,0.7519326487703997,0.0,0.0
PTK-02,FL,24,pertumbuhan,15.270996527304824,11.024936121465574,3.733,0.996003472695175,0.0,0.0
PTK-02,FL,25,pertumbuhan,11.495498248669247,0.0,3.015,0.7604982786355781,0.0,0.0
PTK-02,FL,26,pertumbuhan,6.750020439867453,0.0,4.173,0.5724778088017936,0.0,0.0
PTK-02,FL,27,pertumbuhan,15.104996527304825,13.249979560132548,3.899,0.996003472695175,0.0,0.0
PTK-02,FL,28,pertumbuhan,10.806765077492617,0.0,3.546,0.7522314498122082,0.0,0.0
PTK-02,FL,29,pertumbuhan,6.267586300203438,0.0,4.001,0.5381787772891794,0.0,0.0
PTK-02,FL,30,pertumbuhan,14.835996527304825,13.732413699796563,4.168,0.996003472695175,0.0,0.0
PTK-02,FL,31,pertumbuhan,10.690161324200368,0.0,3.407,0.7388352031044582,0.0,0.0
PTK-02,FL,32,pertumbuhan,5.825789434071607,0.0,4.332,0.5323718901287608,0.0,0.0
PTK-02,FL,33,pertumbuhan,14.134996527304825,14.174210565928393,4.869,0.996003472695175,0.0,0.0
PTK-02,FL,34,pertumbuhan,10.699091228554856,0.0,2.827,0.7089052987499681,0.0,0.1
PTK-02,FL,35,pertumbuhan,5.7732746276387,0.0,4.393,0.5328166009161561,0.0,0.0
PTK-02,FL,36,pertumbuhan,20.793781058682494,0.0,3.791,1.2884935689562054,0.0,20.1
PTK-02,FL,37,pertumbuhan,15.87024715143695,0.0,3.888,1.0355339072455458,0.0,0.0
PTK-02,FL,38,pertumbuhan,10.953906087668853,0.0,4.126,0.7903410637680955,0.0,0.0
PTK-02,FL,39,pertumbuhan,5.363399662524103,0.0,5.045,0.5455064251447498,0.0,0.0
PTK-02,FL,40,pertumbuhan,14.179996527304825,14.636600337475898,4.824,0.996003472695175,0.0,0.0
PTK-02,FL,41,pertumbuhan,9.067830238104769,0.0,4.406,0.7061662892000563,0.0,0.0
PTK-02,FL,42,pertumbuhan,14.928996527304825,10.932169761895231,4.075,0.996003472695175,0.0,0.0
PTK-02,FL,43,pertumbuhan,11.636649803871478,0.0,3.119,0.7733467234333459,0.0,0.6
PTK-02,FL,44,pertumbuhan,12.374301616030197,0.0,4.194,0.8683481878412818,0.0,5.8
PTK-02,FL,45,pertumbuhan,50.0,0.0,3.204,3.499672422539711,13.57062919349049,57.9
PTK-02,FL,46,pertumbuhan,42.577991318262065,0.0,4.932,2.4900086817379377,0.0,0.0
PTK-02,FL,47,pertumbuhan,35.47159995759336,0.0,4.986,2.1203913606687013,0.0,0.0
PTK-02,FL,48,pertumbuhan,28.995108120602513,0.0,4.71,1.7664918369908504,0.0,0.0
PTK-02,FL,49,pertumbuhan,22.708146701637904,0.0,4.843,1.4439614189646086,0.0,0.0
