hamparan,x_m,y_m,lon,lat,elev_m,lereng_deg,lereng_persen,arah_hadap_deg,akumulasi_sel,tangkapan_ha
H1,-127.48,-187.6,107.9104115,-7.1878907,699.95,2.64,4.6,184.8,4,0.009
H1,-122.74,-187.6,107.9104544,-7.1878907,699.95,2.43,4.2,167.3,1,0.002
H1,-118.0,-187.6,107.9104973,-7.1878907,699.95,2.46,4.3,146.9,2,0.004
H1,-113.26,-187.6,107.9105402,-7.1878907,699.95,2.74,4.8,129.3,3,0.007
H1,-108.52,-187.6,107.9105831,-7.1878907,699.63,3.09,5.4,116.7,5,0.011
H1,-103.78,-187.6,107.910626,-7.1878907,699.15,3.35,5.9,108.1,6,0.013
H1,-99.04,-187.6,107.910669,-7.1878907,698.66,3.41,6.0,101.7,7,0.016
H1,-94.3,-187.6,107.9107119,-7.1878907,698.18,3.26,5.7,96.2,8,0.018
H1,-89.56,-187.6,107.9107548,-7.1878907,697.85,2.93,5.1,90.5,9,0.02
H1,-84.82,-187.6,107.9107977,-7.1878907,697.61,2.5,4.4,83.7,10,0.022
H1,-80.08,-187.6,107.9108406,-7.1878907,697.38,2.06,3.6,74.7,11,0.025
H1,-75.34,-187.6,107.9108835,-7.1878907,697.14,1.68,2.9,62.7,27,0.061
H1,-70.6,-187.6,107.9109264,-7.1878907,697.05,1.43,2.5,48.1,7,0.016
H1,-65.86,-187.6,107.9109694,-7.1878907,697.05,1.31,2.3,33.5,7,0.016
H1,-61.12,-187.6,107.9110123,-7.1878907,697.05,1.29,2.3,22.6,21,0.047
H1,-392.92,-192.31,107.9080082,-7.1879333,705.0,0.49,0.8,69.9,1,0.002
H1,-388.18,-192.31,107.9080511,-7.1879333,705.0,0.8,1.4,76.1,1,0.002
H1,-383.44,-192.31,107.908094,-7.1879333,705.0,1.11,1.9,79.2,2,0.004
H1,-378.7,-192.31,107.9081369,-7.1879333,705.0,1.44,2.5,81.6,3,0.007
H1,-373.96,-192.31,107.9081799,-7.1879333,704.8,1.76,3.1,83.5,4,0.009
H1,-369.22,-192.31,107.9082228,-7.1879333,704.56,2.06,3.6,85.2,5,0.011
H1,-364.48,-192.31,107.9082657,-7.1879333,704.31,2.32,4.1,86.5,6,0.013
H1,-359.74,-192.31,107.9083086,-7.1879333,704.06,2.54,4.4,87.6,7,0.016
H1,-355.0,-192.31,107.9083515,-7.1879333,703.81,2.7,4.7,88.4,8,0.018
H1,-350.26,-192.31,107.9083944,-7.1879333,703.56,2.82,4.9,89.0,9,0.02
H1,-345.52,-192.31,107.9084374,-7.1879333,703.31,2.88,5.0,89.3,10,0.022
H1,-340.78,-192.31,107.9084803,-7.1879333,703.06,2.89,5.1,89.4,11,0.025
H1,-336.04,-192.31,107.9085232,-7.1879333,702.81,2.85,5.0,89.0,12,0.027
H1,-331.3,-192.31,107.9085661,-7.1879333,702.56,2.75,4.8,87.9,13,0.029
H1,-326.56,-192.31,107.908609,-7.1879333,702.31,2.58,4.5,85.8,14,0.031
H1,-321.82,-192.31,107.9086519,-7.1879333,702.06,2.37,4.1,82.1,15,0.034
H1,-317.08,-192.31,107.9086948,-7.1879333,701.87,2.12,3.7,76.0,16,0.036
H1,-312.34,-192.31,107.9087378,-7.1879333,701.7,1.86,3.3,66.7,34,0.076
H1,-307.6,-192.31,107.9087807,-7.1879333,701.52,1.66,2.9,53.6,16,0.036
H1,-302.86,-192.31,107.9088236,-7.1879333,701.35,1.56,2.7,37.2,15,0.034
H1,-298.12,-192.31,107.9088665,-7.1879333,701.3,1.58,2.8,20.3,1163,2.613
H1,-293.38,-192.31,107.9089094,-7.1879333,701.3,1.72,3.0,6.1,10,0.022
H1,-288.64,-192.31,107.9089523,-7.1879333,701.3,1.93,3.4,355.9,7,0.016
H1,-279.16,-192.31,107.9090382,-7.1879333,701.36,2.4,4.2,344.5,8,0.018
H1,-274.42,-192.31,107.9090811,-7.1879333,701.43,2.61,4.6,341.7,12,0.027
H1,-269.68,-192.31,107.909124,-7.1879333,701.51,2.77,4.8,340.0,7,0.016
H1,-264.94,-192.31,107.9091669,-7.1879333,701.59,2.88,5.0,339.1,5,0.011
H1,-260.2,-192.31,107.9092098,-7.1879333,701.73,2.92,5.1,339.2,3,0.007
H1,-255.46,-192.31,107.9092527,-7.1879333,701.91,2.88,5.0,340.5,4,0.009
H1,-250.72,-192.31,107.9092957,-7.1879333,702.08,2.79,4.9,343.5,6,0.013
H1,-245.98,-192.31,107.9093386,-7.1879333,702.25,2.65,4.6,348.9,6,0.013
H1,-241.24,-192.31,107.9093815,-7.1879333,702.3,2.51,4.4,357.4,4,0.009
H1,-236.5,-192.31,107.9094244,-7.1879333,702.3,2.42,4.2,9.3,3,0.007
H1,-231.76,-192.31,107.9094673,-7.1879333,702.3,2.42,4.2,24.1,1,0.002
H1,-227.02,-192.31,107.9095102,-7.1879333,702.3,2.55,4.5,39.7,2,0.004
H1,-222.28,-192.31,107.9095532,-7.1879333,702.07,2.79,4.9,54.0,5,0.011
H1,-217.54,-192.31,107.9095961,-7.1879333,701.75,3.08,5.4,66.1,1,0.002
H1,-212.8,-192.31,107.909639,-7.1879333,701.43,3.36,5.9,76.1,2,0.004
H1,-208.06,-192.31,107.9096819,-7.1879333,701.1,3.57,6.2,84.7,3,0.007
H1,-203.32,-192.31,107.9097248,-7.1879333,700.77,3.7,6.5,92.3,4,0.009
H1,-198.58,-192.31,107.9097677,-7.1879333,700.45,3.75,6.6,99.3,5,0.011
H1,-193.84,-192.31,107.9098106,-7.1879333,700.12,3.73,6.5,106.2,6,0.013
H1,-189.1,-192.31,107.9098536,-7.1879333,699.8,3.65,6.4,113.4,12,0.027
H1,-184.36,-192.31,107.9098965,-7.1879333,699.53,3.53,6.2,121.3,11,0.025
H1,-179.62,-192.31,107.9099394,-7.1879333,699.28,3.4,5.9,130.0,19,0.043
H1,-174.88,-192.31,107.9099823,-7.1879333,699.03,3.27,5.7,139.8,2887,6.486
H1,-170.14,-192.31,107.9100252,-7.1879333,698.78,3.18,5.6,150.8,10,0.022
H1,-165.4,-192.31,107.9100681,-7.1879333,698.7,3.16,5.5,162.5,135,0.303
H1,-160.66,-192.31,107.9101111,-7.1879333,698.7,3.21,5.6,174.3,13,0.029
H1,-155.92,-192.31,107.910154,-7.1879333,698.7,3.35,5.9,185.0,14,0.031
H1,-151.18,-192.31,107.9101969,-7.1879333,698.7,3.52,6.2,193.6,12,0.027
H1,-146.44,-192.31,107.9102398,-7.1879333,698.86,3.66,6.4,199.5,27,0.061
H1,-141.7,-192.31,107.9102827,-7.1879333,699.11,3.71,6.5,202.3,2,0.004
H1,-136.96,-192.31,107.9103256,-7.1879333,699.36,3.6,6.3,201.7,1,0.002
H1,-132.22,-192.31,107.9103685,-7.1879333,699.61,3.35,5.9,197.5,7,0.016
H1,-127.48,-192.31,107.9104115,-7.1879333,699.7,3.03,5.3,188.7,5,0.011
H1,-122.74,-192.31,107.9104544,-7.1879333,699.7,2.73,4.8,174.9,2,0.004
H1,-118.0,-192.31,107.9104973,-7.1879333,699.7,2.61,4.6,157.0,1,0.002
H1,-113.26,-192.31,107.9105402,-7.1879333,699.7,2.69,4.7,139.1,3,0.007
H1,-108.52,-192.31,107.9105831,-7.1879333,699.43,2.89,5.1,124.5,4,0.009
H1,-103.78,-192.31,107.910626,-7.1879333,699.0,3.05,5.3,113.5,1,0.002
H1,-99.04,-192.31,107.910669,-7.1879333,698.58,3.06,5.3,105.0,2,0.004
H1,-94.3,-192.31,107.9107119,-7.1879333,698.15,2.89,5.0,97.4,3,0.007
H1,-89.56,-192.31,107.9107548,-7.1879333,697.89,2.57,4.5,89.4,4,0.009
H1,-84.82,-192.31,107.9107977,-7.1879333,697.71,2.2,3.8,79.7,5,0.011
H1,-80.08,-192.31,107.9108406,-7.1879333,697.54,1.85,3.2,67.3,15,0.034
H1,-75.34,-192.31,107.9108835,-7.1879333,697.37,1.61,2.8,52.5,6,0.013
H1,-70.6,-192.31,107.9109264,-7.1879333,697.3,1.48,2.6,37.1,6,0.013
H1,-65.86,-192.31,107.9109694,-7.1879333,697.3,1.46,2.6,24.3,14,0.031
H1,-61.12,-192.31,107.9110123,-7.1879333,697.3,1.49,2.6,16.2,6,0.013
H1,-392.92,-197.02,107.9080082,-7.1879759,705.0,0.46,0.8,97.3,1,0.002
H1,-388.18,-197.02,107.9080511,-7.1879759,705.0,0.78,1.4,96.8,2,0.004
H1,-383.44,-197.02,107.908094,-7.1879759,705.0,1.1,1.9,96.2,3,0.007
H1,-378.7,-197.02,107.9081369,-7.1879759,705.0,1.43,2.5,95.3,4,0.009
H1,-373.96,-197.02,107.9081799,-7.1879759,704.8,1.76,3.1,94.3,5,0.011
H1,-369.22,-197.02,107.9082228,-7.1879759,704.56,2.06,3.6,93.3,6,0.013
H1,-364.48,-197.02,107.9082657,-7.1879759,704.31,2.32,4.1,92.3,7,0.016
H1,-359.74,-197.02,107.9083086,-7.1879759,704.06,2.54,4.4,91.6,8,0.018
H1,-355.0,-197.02,107.9083515,-7.1879759,703.81,2.71,4.7,91.0,9,0.02
H1,-350.26,-197.02,107.9083944,-7.1879759,703.56,2.82,4.9,90.7,10,0.022
H1,-345.52,-197.02,107.9084374,-7.1879759,703.31,2.88,5.0,90.4,11,0.025
H1,-340.78,-197.02,107.9084803,-7.1879759,703.06,2.88,5.0,90.2,12,0.027
H1,-336.04,-197.02,107.9085232,-7.1879759,702.81,2.81,4.9,89.7,13,0.029
H1,-331.3,-197.02,107.9085661,-7.1879759,702.56,2.67,4.7,88.5,14,0.031
H1,-326.56,-197.02,107.908609,-7.1879759,702.31,2.46,4.3,86.2,15,0.034
H1,-321.82,-197.02,107.9086519,-7.1879759,702.06,2.2,3.8,81.8,16,0.036
H1,-317.08,-197.02,107.9086948,-7.1879759,701.92,1.9,3.3,74.4,17,0.038
H1,-312.34,-197.02,107.9087378,-7.1879759,701.8,1.64,2.9,62.6,15,0.034
H1,-307.6,-197.02,107.9087807,-7.1879759,701.69,1.48,2.6,45.8,14,0.031
H1,-302.86,-197.02,107.9088236,-7.1879759,701.58,1.48,2.6,26.8,1156,2.597
H1,-298.12,-197.02,107.9088665,-7.1879759,701.55,1.63,2.9,10.2,6,0.013
H1,-293.38,-197.02,107.9089094,-7.1879759,701.55,1.88,3.3,358.2,9,0.02
H1,-288.64,-197.02,107.9089523,-7.1879759,701.55,2.15,3.8,350.3,6,0.013
H1,-283.9,-197.02,107.9089953,-7.1879759,701.55,2.42,4.2,345.2,6,0.013
H1,-279.16,-197.02,107.9090382,-7.1879759,701.65,2.65,4.6,342.1,7,0.016
H1,-274.42,-197.02,107.9090811,-7.1879759,701.79,2.83,4.9,340.3,11,0.025
H1,-269.68,-197.02,107.909124,-7.1879759,701.93,2.94,5.1,339.4,6,0.013
H1,-264.94,-197.02,107.9091669,-7.1879759,702.07,2.98,5.2,339.2,4,0.009
H1,-260.2,-197.02,107.9092098,-7.1879759,702.18,2.94,5.1,339.8,2,0.004
H1,-255.46,-197.02,107.9092527,-7.1879759,702.3,2.83,5.0,341.5,3,0.007
H1,-250.72,-197.02,107.9092957,-7.1879759,702.41,2.68,4.7,344.8,5,0.011
H1,-245.98,-197.02,107.9093386,-7.1879759,702.52,2.5,4.4,350.7,5,0.011
H1,-241.24,-197.02,107.9093815,-7.1879759,702.55,2.34,4.1,0.3,3,0.007
H1,-236.5,-197.02,107.9094244,-7.1879759,702.55,2.26,4.0,14.1,2,0.004
H1,-231.76,-197.02,107.9094673,-7.1879759,702.55,2.34,4.1,30.8,1,0.002
H1,-227.02,-197.02,107.9095102,-7.1879759,702.55,2.61,4.6,47.0,4,0.009
H1,-222.28,-197.02,107.9095532,-7.1879759,702.28,3.0,5.2,60.5,6,0.013
H1,-212.8,-197.02,107.909639,-7.1879759,701.51,3.77,6.6,79.5,8,0.018
H1,-208.06,-197.02,107.9096819,-7.1879759,701.12,4.03,7.0,86.6,9,0.02
H1,-203.32,-197.02,107.9097248,-7.1879759,700.73,4.17,7.3,93.0,10,0.022
H1,-198.58,-197.02,107.9097677,-7.1879759,700.34,4.2,7.4,99.2,11,0.025
H1,-193.84,-197.02,107.9098106,-7.1879759,699.96,4.15,7.3,105.4,12,0.027
H1,-189.1,-197.02,107.9098536,-7.1879759,699.57,4.04,7.1,112.0,19,0.043
H1,-184.36,-197.02,107.9098965,-7.1879759,699.28,3.88,6.8,119.2,13,0.029
H1,-179.62,-197.02,107.9099394,-7.1879759,699.03,3.71,6.5,127.6,12,0.027
H1,-174.88,-197.02,107.9099823,-7.1879759,698.78,3.55,6.2,137.1,20,0.045
H1,-170.14,-197.02,107.9100252,-7.1879759,698.53,3.44,6.0,148.0,2888,6.488
H1,-165.4,-197.02,107.9100681,-7.1879759,698.45,3.4,5.9,159.8,146,0.328
H1,-160.66,-197.02,107.9101111,-7.1879759,698.45,3.47,6.1,171.7,14,0.031
H1,-155.92,-197.02,107.910154,-7.1879759,698.45,3.62,6.3,182.5,15,0.034
H1,-151.18,-197.02,107.9101969,-7.1879759,698.45,3.82,6.7,191.3,13,0.029
H1,-146.44,-197.02,107.9102398,-7.1879759,698.61,4.01,7.0,197.5,28,0.063
H1,-141.7,-197.02,107.9102827,-7.1879759,698.86,4.09,7.1,200.7,4,0.009
H1,-136.96,-197.02,107.9103256,-7.1879759,699.11,4.02,7.0,201.0,1,0.002
H1,-132.22,-197.02,107.9103685,-7.1879759,699.36,3.8,6.6,198.1,8,0.018
H1,-127.48,-197.02,107.9104115,-7.1879759,699.45,3.47,6.1,191.7,6,0.013
H1,-122.74,-197.02,107.9104544,-7.1879759,699.45,3.11,5.4,181.1,3,0.007
H1,-118.0,-197.02,107.9104973,-7.1879759,699.45,2.83,4.9,166.5,2,0.004
H1,-113.26,-197.02,107.9105402,-7.1879759,699.45,2.71,4.7,149.9,1,0.002
H1,-108.52,-197.02,107.9105831,-7.1879759,699.21,2.72,4.7,134.2,4,0.009
H1,-103.78,-197.02,107.910626,-7.1879759,698.86,2.74,4.8,121.1,5,0.011
H1,-99.04,-197.02,107.910669,-7.1879759,698.49,2.66,4.7,110.4,6,0.013
H1,-94.3,-197.02,107.9107119,-7.1879759,698.13,2.46,4.3,100.6,7,0.016
H1,-89.56,-197.02,107.9107548,-7.1879759,697.93,2.16,3.8,90.2,8,0.018
H1,-84.82,-197.02,107.9107977,-7.1879759,697.82,1.84,3.2,77.6,9,0.02
H1,-80.08,-197.02,107.9108406,-7.1879759,697.71,1.59,2.8,62.1,5,0.011
H1,-75.34,-197.02,107.9108835,-7.1879759,697.59,1.45,2.5,45.0,5,0.011
H1,-70.6,-197.02,107.9109264,-7.1879759,697.55,1.43,2.5,29.8,3,0.007
H1,-65.86,-197.02,107.9109694,-7.1879759,697.55,1.48,2.6,18.7,10,0.022
H1,-392.92,-201.73,107.9080082,-7.1880185,705.0,0.6,1.0,119.7,2,0.004
H1,-388.18,-201.73,107.9080511,-7.1880185,705.0,0.92,1.6,114.7,1,0.002
H1,-383.44,-201.73,107.908094,-7.1880185,705.0,1.22,2.1,111.6,1,0.002
H1,-378.7,-201.73,107.9081369,-7.1880185,705.0,1.51,2.6,108.5,1,0.002
H1,-373.96,-201.73,107.9081799,-7.1880185,704.8,1.8,3.1,105.2,2,0.004
H1,-369.22,-201.73,107.9082228,-7.1880185,704.56,2.06,3.6,101.9,3,0.007
H1,-364.48,-201.73,107.9082657,-7.1880185,704.31,2.3,4.0,98.8,4,0.009
H1,-359.74,-201.73,107.9083086,-7.1880185,704.06,2.5,4.4,96.3,5,0.011
H1,-355.0,-201.73,107.9083515,-7.1880185,703.81,2.67,4.7,94.4,6,0.013
H1,-350.26,-201.73,107.9083944,-7.1880185,703.56,2.79,4.9,93.1,7,0.016
H1,-345.52,-201.73,107.9084374,-7.1880185,703.31,2.86,5.0,92.4,8,0.018
H1,-340.78,-201.73,107.9084803,-7.1880185,703.06,2.86,5.0,91.8,9,0.02
H1,-336.04,-201.73,107.9085232,-7.1880185,702.81,2.77,4.8,91.2,10,0.022
H1,-331.3,-201.73,107.9085661,-7.1880185,702.56,2.6,4.5,90.0,11,0.025
H1,-326.56,-201.73,107.908609,-7.1880185,702.31,2.34,4.1,87.6,12,0.027
H1,-321.82,-201.73,107.9086519,-7.1880185,702.06,2.01,3.5,83.0,13,0.029
H1,-317.08,-201.73,107.9086948,-7.1880185,701.96,1.67,2.9,74.6,14,0.031
H1,-312.34,-201.73,107.9087378,-7.1880185,701.91,1.38,2.4,59.9,13,0.029
H1,-307.6,-201.73,107.9087807,-7.1880185,701.86,1.24,2.2,38.4,12,0.027
H1,-302.86,-201.73,107.9088236,-7.1880185,701.81,1.32,2.3,16.1,1143,2.568
H1,-298.12,-201.73,107.9088665,-7.1880185,701.8,1.57,2.7,359.9,5,0.011
H1,-293.38,-201.73,107.9089094,-7.1880185,701.8,1.89,3.3,350.0,8,0.018
H1,-288.64,-201.73,107.9089523,-7.1880185,701.8,2.2,3.8,344.1,5,0.011
H1,-283.9,-201.73,107.9089953,-7.1880185,701.8,2.47,4.3,340.7,5,0.011
H1,-279.16,-201.73,107.9090382,-7.1880185,701.95,2.68,4.7,338.8,6,0.013
H1,-274.42,-201.73,107.9090811,-7.1880185,702.15,2.81,4.9,338.0,10,0.022
H1,-269.68,-201.73,107.909124,-7.1880185,702.35,2.86,5.0,338.0,5,0.011
H1,-264.94,-201.73,107.9091669,-7.1880185,702.55,2.82,4.9,338.6,3,0.007
H1,-260.2,-201.73,107.9092098,-7.1880185,702.64,2.72,4.7,339.8,1,0.002
H1,-255.46,-201.73,107.9092527,-7.1880185,702.69,2.56,4.5,342.1,2,0.004
H1,-250.72,-201.73,107.9092957,-7.1880185,702.74,2.36,4.1,346.0,4,0.009
H1,-245.98,-201.73,107.9093386,-7.1880185,702.79,2.17,3.8,353.0,4,0.009
H1,-241.24,-201.73,107.9093815,-7.1880185,702.8,2.01,3.5,4.5,2,0.004
H1,-236.5,-201.73,107.9094244,-7.1880185,702.8,1.99,3.5,21.1,1,0.002
H1,-231.76,-201.73,107.9094673,-7.1880185,702.8,2.19,3.8,39.8,3,0.007
H1,-227.02,-201.73,107.9095102,-7.1880185,702.8,2.61,4.6,55.9,5,0.011
H1,-208.06,-201.73,107.9096819,-7.1880185,701.14,4.46,7.8,88.8,4,0.009
H1,-203.32,-201.73,107.9097248,-7.1880185,700.69,4.61,8.1,94.0,5,0.011
H1,-198.58,-201.73,107.9097677,-7.1880185,700.24,4.64,8.1,99.1,6,0.013
H1,-193.84,-201.73,107.9098106,-7.1880185,699.79,4.56,8.0,104.5,7,0.016
H1,-189.1,-201.73,107.9098536,-7.1880185,699.34,4.42,7.7,110.3,8,0.018
H1,-184.36,-201.73,107.9098965,-7.1880185,699.03,4.23,7.4,117.1,20,0.045
H1,-179.62,-201.73,107.9099394,-7.1880185,698.78,4.03,7.1,124.9,14,0.031
H1,-174.88,-201.73,107.9099823,-7.1880185,698.53,3.85,6.7,134.2,13,0.029
H1,-170.14,-201.73,107.9100252,-7.1880185,698.28,3.73,6.5,144.9,21,0.047
H1,-165.4,-201.73,107.9100681,-7.1880185,698.2,3.69,6.4,156.6,3035,6.818
H1,-160.66,-201.73,107.9101111,-7.1880185,698.2,3.76,6.6,168.6,15,0.034
H1,-155.92,-201.73,107.910154,-7.1880185,698.2,3.94,6.9,179.6,16,0.036
H1,-151.18,-201.73,107.9101969,-7.1880185,698.2,4.17,7.3,188.6,14,0.031
H1,-146.44,-201.73,107.9102398,-7.1880185,698.36,4.39,7.7,195.1,29,0.065
H1,-141.7,-201.73,107.9102827,-7.1880185,698.61,4.52,7.9,199.0,5,0.011
H1,-136.96,-201.73,107.9103256,-7.1880185,698.86,4.49,7.9,200.1,2,0.004
H1,-132.22,-201.73,107.9103685,-7.1880185,699.11,4.29,7.5,198.6,9,0.02
H1,-127.48,-201.73,107.9104115,-7.1880185,699.2,3.95,6.9,194.2,7,0.016
H1,-122.74,-201.73,107.9104544,-7.1880185,699.2,3.52,6.2,186.5,4,0.009
H1,-118.0,-201.73,107.9104973,-7.1880185,699.2,3.11,5.4,175.3,3,0.007
H1,-113.26,-201.73,107.9105402,-7.1880185,699.2,2.79,4.9,161.1,1,0.002
H1,-108.52,-201.73,107.9105831,-7.1880185,699.0,2.59,4.5,145.7,2,0.004
H1,-103.78,-201.73,107.910626,-7.1880185,698.71,2.45,4.3,131.4,5,0.011
H1,-99.04,-201.73,107.910669,-7.1880185,698.41,2.27,4.0,118.8,1,0.002
H1,-94.3,-201.73,107.9107119,-7.1880185,698.11,2.03,3.5,107.0,2,0.004
H1,-89.56,-201.73,107.9107548,-7.1880185,697.97,1.73,3.0,94.4,3,0.007
H1,-84.82,-201.73,107.9107977,-7.1880185,697.92,1.44,2.5,79.0,4,0.009
H1,-80.08,-201.73,107.9108406,-7.1880185,697.87,1.25,2.2,60.2,4,0.009
H1,-75.34,-201.73,107.9108835,-7.1880185,697.82,1.19,2.1,40.7,2,0.004
H1,-70.6,-201.73,107.9109264,-7.1880185,697.8,1.23,2.2,25.0,6,0.013
H1,-65.86,-201.73,107.9109694,-7.1880185,697.8,1.32,2.3,14.9,3,0.007
H1,-392.92,-206.44,107.9080082,-7.188061,704.99,0.84,1.5,131.0,2,0.004
H1,-388.18,-206.44,107.9080511,-7.188061,704.98,1.14,2.0,125.7,3,0.007
H1,-383.44,-206.44,107.908094,-7.188061,704.96,1.42,2.5,122.4,2,0.004
H1,-378.7,-206.44,107.9081369,-7.188061,704.95,1.65,2.9,119.0,2,0.004
H1,-373.96,-206.44,107.9081799,-7.188061,704.77,1.87,3.3,114.9,1,0.002
H1,-369.22,-206.44,107.9082228,-7.188061,704.53,2.07,3.6,110.4,1,0.002
H1,-364.48,-206.44,107.9082657,-7.188061,704.29,2.26,3.9,105.9,2,0.004
H1,-359.74,-206.44,107.9083086,-7.188061,704.05,2.45,4.3,102.0,3,0.007
H1,-355.0,-206.44,107.9083515,-7.188061,703.81,2.62,4.6,99.0,4,0.009
H1,-350.26,-206.44,107.9083944,-7.188061,703.56,2.75,4.8,97.0,5,0.011
H1,-345.52,-206.44,107.9084374,-7.188061,703.31,2.83,4.9,95.7,6,0.013
H1,-340.78,-206.44,107.9084803,-7.188061,703.06,2.83,4.9,94.9,7,0.016
H1,-336.04,-206.44,107.9085232,-7.188061,702.81,2.73,4.8,94.0,8,0.018
H1,-331.3,-206.44,107.9085661,-7.188061,702.56,2.52,4.4,92.8,9,0.02
H1,-326.56,-206.44,107.908609,-7.188061,702.31,2.21,3.9,90.5,10,0.022
H1,-321.82,-206.44,107.9086519,-7.188061,702.06,1.83,3.2,86.1,11,0.025
H1,-317.08,-206.44,107.9086948,-7.188061,702.0,1.42,2.5,77.2,12,0.027
H1,-312.34,-206.44,107.9087378,-7.188061,702.0,1.08,1.9,59.6,11,0.025
H1,-307.6,-206.44,107.9087807,-7.188061,702.0,0.94,1.6,30.7,1136,2.552
H1,-302.86,-206.44,107.9088236,-7.188061,702.0,1.1,1.9,3.5,6,0.013
H1,-298.12,-206.44,107.9088665,-7.188061,702.01,1.41,2.5,347.8,4,0.009
H1,-293.38,-206.44,107.9089094,-7.188061,702.02,1.76,3.1,340.1,7,0.016
H1,-288.64,-206.44,107.9089523,-7.188061,702.04,2.08,3.6,336.2,4,0.009
H1,-283.9,-206.44,107.9089953,-7.188061,702.05,2.32,4.1,334.5,4,0.009
H1,-279.16,-206.44,107.9090382,-7.188061,702.22,2.49,4.3,334.0,5,0.011
H1,-274.42,-206.44,107.9090811,-7.188061,702.46,2.56,4.5,334.3,5,0.011
H1,-269.68,-206.44,107.909124,-7.188061,702.7,2.54,4.4,335.3,4,0.009
H1,-264.94,-206.44,107.9091669,-7.188061,702.93,2.44,4.3,336.9,4,0.009
H1,-260.2,-206.44,107.9092098,-7.188061,703.0,2.28,4.0,339.0,2,0.004
H1,-255.46,-206.44,107.9092527,-7.188061,703.0,2.09,3.7,342.1,1,0.002
H1,-250.72,-206.44,107.9092957,-7.188061,703.0,1.89,3.3,347.2,3,0.007
H1,-245.98,-206.44,107.9093386,-7.188061,703.0,1.7,3.0,356.1,3,0.007
H1,-241.24,-206.44,107.9093815,-7.188061,703.0,1.57,2.7,11.2,1,0.002
H1,-236.5,-206.44,107.9094244,-7.188061,703.0,1.65,2.9,32.1,2,0.004
H1,-208.06,-206.44,107.9096819,-7.188061,701.15,4.83,8.5,91.5,5,0.011
H1,-203.32,-206.44,107.9097248,-7.188061,700.66,5.01,8.8,95.4,6,0.013
H1,-198.58,-206.44,107.9097677,-7.188061,700.16,5.03,8.8,99.5,7,0.016
H1,-193.84,-206.44,107.9098106,-7.188061,699.66,4.95,8.7,103.9,8,0.018
H1,-189.1,-206.44,107.9098536,-7.188061,699.16,4.79,8.4,109.0,9,0.02
H1,-184.36,-206.44,107.9098965,-7.188061,698.82,4.59,8.0,115.0,9,0.02
H1,-179.62,-206.44,107.9099394,-7.188061,698.56,4.38,7.7,122.3,21,0.047
H1,-174.88,-206.44,107.9099823,-7.188061,698.3,4.18,7.3,131.1,15,0.034
H1,-170.14,-206.44,107.9100252,-7.188061,698.04,4.04,7.1,141.4,14,0.031
H1,-165.4,-206.44,107.9100681,-7.188061,697.94,3.98,7.0,152.9,22,0.049
H1,-160.66,-206.44,107.9101111,-7.188061,697.93,4.05,7.1,164.9,3051,6.854
H1,-155.92,-206.44,107.910154,-7.188061,697.91,4.24,7.4,176.2,17,0.038
H1,-151.18,-206.44,107.9101969,-7.188061,697.9,4.5,7.9,185.7,15,0.034
H1,-146.44,-206.44,107.9102398,-7.188061,698.06,4.76,8.3,192.8,30,0.067
H1,-141.7,-206.44,107.9102827,-7.188061,698.31,4.93,8.6,197.3,6,0.013
H1,-136.96,-206.44,107.9103256,-7.188061,698.56,4.95,8.7,199.4,3,0.007
H1,-132.22,-206.44,107.9103685,-7.188061,698.81,4.78,8.4,199.2,10,0.022
H1,-127.48,-206.44,107.9104115,-7.188061,698.91,4.43,7.7,196.6,8,0.018
H1,-122.74,-206.44,107.9104544,-7.188061,698.92,3.95,6.9,191.5,5,0.011
H1,-118.0,-206.44,107.9104973,-7.188061,698.93,3.43,6.0,183.4,4,0.009
H1,-113.26,-206.44,107.9105402,-7.188061,698.95,2.94,5.1,172.2,2,0.004
H1,-108.52,-206.44,107.9105831,-7.188061,698.8,2.54,4.4,158.7,1,0.002
H1,-103.78,-206.44,107.910626,-7.188061,698.56,2.24,3.9,144.5,3,0.007
H1,-99.04,-206.44,107.910669,-7.188061,698.32,1.96,3.4,131.2,6,0.013
H1,-94.3,-206.44,107.9107119,-7.188061,698.09,1.66,2.9,118.6,1,0.002
H1,-89.56,-206.44,107.9107548,-7.188061,698.0,1.34,2.3,105.3,2,0.004
H1,-84.82,-206.44,107.9107977,-7.188061,698.0,1.04,1.8,88.5,3,0.007
H1,-80.08,-206.44,107.9108406,-7.188061,698.0,0.85,1.5,65.8,1,0.002
H1,-75.34,-206.44,107.9108835,-7.188061,698.0,0.81,1.4,41.0,2,0.004
H1,-70.6,-206.44,107.9109264,-7.188061,698.0,0.88,1.5,22.3,3,0.007
H1,-65.86,-206.44,107.9109694,-7.188061,698.0,1.0,1.7,11.7,2,0.004
H1,-392.92,-211.15,107.9080082,-7.1881036,704.94,1.12,1.9,137.0,2,0.004
H1,-388.18,-211.15,107.9080511,-7.1881036,704.87,1.4,2.4,131.9,3,0.007
H1,-383.44,-211.15,107.908094,-7.1881036,704.79,1.63,2.8,129.0,4,0.009
H1,-378.7,-211.15,107.9081369,-7.1881036,704.71,1.81,3.2,126.2,3,0.007
H1,-373.96,-211.15,107.9081799,-7.1881036,704.56,1.96,3.4,122.6,3,0.007
H1,-369.22,-211.15,107.9082228,-7.1881036,704.39,2.09,3.7,118.1,2,0.004
