ruas,jenis,hulu,terhubung,tingkat,panjang_m,debit_m3_detik,luas_layanan_ha,t_air_menit_cepat,t_hidraulik_menit_cepat,t_air_menit_tengah,t_hidraulik_menit_tengah,di_bawah_v_min,v_operasi_m_detik,t_air_menit_giliran,n,S,bh,m,h_m,b_m,A_m2,v_m_detik,beta,froude,t_air_menit,t_hidraulik_menit,t_gangguan_menit,t_air_menit_lambat,t_hidraulik_menit_lambat,kum_t_air_menit,kum_t_hidraulik_menit,kum_t_gangguan_menit,kum_t_air_menit_giliran,kum_t_air_menit_cepat,kum_t_air_menit_lambat,kum_t_hidraulik_menit_cepat,kum_t_hidraulik_menit_lambat,simpul_hulu,node_a,node_b,t_air_jam_cepat,t_hidraulik_jam_cepat,t_air_jam_tengah,t_hidraulik_jam_tengah,t_air_jam_giliran,t_air_jam,t_hidraulik_jam,t_gangguan_jam,t_air_jam_lambat,t_hidraulik_jam_lambat,kum_t_air_jam,kum_t_hidraulik_jam,kum_t_gangguan_jam,kum_t_air_jam_giliran,kum_t_air_jam_cepat,kum_t_air_jam_lambat,kum_t_hidraulik_jam_cepat,kum_t_hidraulik_jam_lambat
LW.4.Ki,Tersier,SS Lewo,True,62.0,1533.7603711563218,0.008974392381592408,40.63326096031373,75.88260436552147,56.700199248442026,113.01180280278868,84.0322016558106,True,0.25,102.25069141042145,0.03,0.0015,1.2,1.0,0.1342919428813984,0.16115033145767807,0.03967551703029369,0.22619471788458698,1.3448630474502656,0.23767670910667218,113.01180280278868,84.0322016558106,21.70217245161393,165.17264020229115,121.8538253299394,1896.6266573598982,1383.6664288212335,304.651311651474,1885.865545967531,1238.3845408738134,2928.650173791594,912.3714926242342,2115.1818922512325,B.LW 4,B.TB .11,B.LW 4,1.2647100727586913,0.945003320807367,1.8835300467131446,1.40053669426351,1.704178190173691,1.8835300467131446,1.40053669426351,0.3617028741935655,2.7528773367048527,2.0308970888323232,31.610444289331635,23.061107147020557,5.0775218608579,31.431092432792184,20.63974234789689,48.8108362298599,15.206191543737237,35.25303153752054
Ruas tanpa nama R059,Tersier,,False,,256.0906691402668,0.0013459267937135147,6.09100142254713,20.359840630373792,15.213065366710156,30.321867754205076,22.546435350213645,True,0.25,17.072711276017788,0.03,0.0015,1.2,1.0,0.06592590516443762,0.07911108619732514,0.009561694937850931,0.1407623650892195,1.344863047449217,0.21109971627819715,30.321867754205076,22.546435350213645,5.285227627340449,44.316990160457706,32.69424507322069,,,,,,,,,,Bendung Copong,Ruas tanpa nama R059,0.33933067717289656,0.25355108944516924,0.5053644625700846,0.37577392250356073,0.2845451879336298,0.5053644625700846,0.37577392250356073,0.08808712712234082,0.7386165026742951,0.5449040845536782,,,,,,,,
CTR.5.Ki,Tersier,SS Citikey Kanan,True,7.0,1256.832679104008,0.0068007549408252805,27.96500611776165,66.64601121830869,49.7985295416411,99.25576408943256,73.8036220697115,True,0.25,83.78884527360054,0.03,0.0015,1.2,1.0,0.12102692079272583,0.14523230495127099,0.03222453422445121,0.21104276925948645,1.3448630474488115,0.23359235765493627,99.25576408943256,73.8036220697115,18.795015874261917,145.06747262988353,107.02151669462472,1650.602511978089,1205.977379165378,259.56294786467527,1563.8436501596186,1080.1221861971997,2513.264167487611,796.9483767165367,1817.8794221588362,BCTR5,BCT0,BCTR5,1.110766853638478,0.829975492360685,1.654262734823876,1.230060367828525,1.396480754560009,1.654262734823876,1.230060367828525,0.31325026457103194,2.417791210498059,1.783691944910412,27.510041866301485,20.09962298608963,4.326049131077921,26.064060835993644,18.002036436619996,41.88773612479351,13.282472945275611,30.297990369313936
CTR.6.Ki,Tersier,SS Citikey Kanan,True,7.0,897.5089900238899,0.003163035379289037,13.00654184751148,57.63002049271574,43.06169604947418,85.82826809780258,63.81933703998554,True,0.25,59.83393266825932,0.03,0.0015,1.2,1.0,0.09082639573823283,0.1089916748858794,0.018148755158155772,0.17428387521485833,1.3448630474495136,0.2226795386110773,85.82826809780258,63.81933703998554,15.631405070798303,125.44248736959638,92.54345590269804,1637.175015986459,1195.993094135652,256.39933706121167,1539.8887375542774,1071.1061954716067,2493.6391822273235,790.2115432243698,1803.4013613669094,BCTR.6,BCT0,BCTR.6,0.9605003415452623,0.717694934157903,1.4304711349633763,1.0636556173330924,0.9972322111376554,1.4304711349633763,1.0636556173330924,0.2605234178466384,2.0907081228266065,1.542390931711634,27.28625026644098,19.9332182355942,4.273322284353528,25.66481229257129,17.851769924526778,41.56065303712206,13.17019238707283,30.056689356115157
CTR.6.Te.b,Tersier,SS Citikey Kanan,True,7.0,1591.5197024974757,0.005739784917456124,23.60225029837909,88.04893224383353,65.79099443912959,131.13108927844627,97.50516197703085,True,0.25,106.10131349983172,0.03,0.0015,1.2,1.0,0.11356876911965388,0.13628252294358464,0.028375303702577147,0.20228100384824482,1.3448630474490841,0.23112918390837459,131.13108927844627,97.50516197703085,24.61823019557236,191.65492180068884,141.39076142462633,1682.4778371671027,1229.6789190726972,265.3861621859857,1586.1561183858498,1101.5251072227245,2559.8516166584163,812.9408416140252,1852.2486668888378,BCTR.6,BCT0,BCTR.6,1.4674822040638922,1.0965165739854932,2.185518154640771,1.6250860329505141,1.7683552249971952,2.185518154640771,1.6250860329505141,0.4103038365928727,3.194248696678147,2.356512690410439,28.04129728611838,20.49464865121162,4.423102703099762,26.43593530643083,18.35875178704541,42.664193610973605,13.54901402690042,30.870811114813964
Ruas tanpa nama R063,Tersier,SS Cioray,True,63.0,368.4707244138773,0.0013816791283793011,7.23804560725467,29.102960365654816,21.74600707567864,43.34297755488158,32.22854374434996,True,0.25,24.56471496092515,0.03,0.0015,1.2,1.0,0.06657723594039844,0.07989268312847812,0.00975156236001966,0.1416879754616588,1.3448630474493624,0.21144589563935465,43.34297755488158,32.22854374434996,7.565087918294202,63.34802082098792,46.73412409383493,1910.275901650701,1392.8345755878313,302.8362129120669,1872.575049450959,1246.2556299339972,2950.711031540756,917.815564478711,2129.8117793941965,B.CY.3,B.LW.10,B.CY.3,0.4850493394275803,0.36243345126131066,0.7223829592480263,0.537142395739166,0.4094119160154192,0.7223829592480263,0.537142395739166,0.12608479863823668,1.0558003470164654,0.7789020682305822,31.837931694178348,23.21390959313052,5.047270215201115,31.209584157515984,20.77092716556662,49.17851719234593,15.296926074645183,35.49686298990328
Ruas tanpa nama R064,Tersier,SS Cioray,True,63.0,1384.4235420431846,0.01528789017411888,80.08693483614375,59.95398656706563,44.79818546708589,89.28934587591498,66.39289111650727,False,0.258415217116555,89.28934587591498,0.03,0.0015,1.2,1.0,0.16398472453151589,0.19678166943781905,0.059160177735289726,0.258415217116555,1.3448630474492915,0.24572284321285542,89.28934587591498,66.39289111650727,17.612611068975102,130.50103294075151,96.2753277653165,1956.2222699717342,1426.9989229599887,312.88373606274786,1937.299680365949,1277.106656135408,3017.864043660519,940.8677428701183,2179.352983065678,B.CY.3,B.LW.10,B.CY.3,0.9992331094510938,0.7466364244514314,1.488155764598583,1.106548185275121,1.488155764598583,1.488155764598583,1.106548185275121,0.2935435178162517,2.175017215679192,1.6045887960886085,32.6037044995289,23.78331538266648,5.2147289343791305,32.28832800609915,21.285110935590133,50.297734061008654,15.681129047835304,36.3225497177613
CTR.6.Te.a,Tersier,SS Citikey Kanan,True,7.0,493.6605782315955,0.0029444214730887275,12.107591763658355,32.27114929246646,24.11330778849806,48.06135464845297,35.736988044677936,True,0.25,32.9107052154397,0.03,0.0015,1.2,1.0,0.08841949963984302,0.10610339956781163,0.01719961741643244,0.1711911027902074,1.3448630474500889,0.2216850000049859,48.06135464845297,35.736988044677936,8.721136303906851,70.24417487469502,51.82166613757588,1599.4081025371095,1167.9107451403443,249.48906829432022,1512.9655101014578,1045.7473242713575,2438.4408697324225,771.2631549633937,1762.6795716017873,BCTR.6,BCT0,BCTR.6,0.5378524882077743,0.4018884631416343,0.8010225774742161,0.5956164674112989,0.5485117535906616,0.8010225774742161,0.5956164674112989,0.14535227173178086,1.1707362479115837,0.8636944356262647,26.656801708951825,19.465179085672403,4.15815113823867,25.216091835024297,17.42912207118929,40.64068116220704,12.854385916056563,29.37799286002979
CTL.5.Ka,Tersier,SS Citikey Kiri,True,7.0,698.1186453980307,0.006966004819151051,28.620011812593177,36.797581314000844,27.49550058027841,54.802560321281696,40.74954726817544,True,0.25,46.54124302653538,0.03,0.0015,1.2,1.0,0.12212145662652812,0.14654574795183375,0.032810030370886985,0.21231326946079668,1.3448630474498882,0.2339431295514424,54.802560321281696,40.74954726817544,10.390010821368127,80.09679833094441,59.090302494101664,1847.1589787594442,1349.293143939123,289.57446384902477,1786.1713245864314,1208.3589740975642,2806.650308155559,891.5032197376056,2029.5619849808313,BCTL5,BCT0,BCTL5,0.6132930219000141,0.4582583430046402,0.913376005354695,0.6791591211362573,0.7756873837755898,0.913376005354695,0.6791591211362573,0.17316684702280213,1.3349466388490734,0.9848383749016943,30.785982979324068,22.48821906565205,4.8262410641504125,29.769522076440524,20.139316234959402,46.77750513592598,14.858386995626761,33.826033083013854
CTL.6.Ka,Tersier,,False,,327.79547650447086,0.0013142568687732673,5.39965849659815,26.216147462260142,19.588953187177637,39.043653180147565,29.03169453139411,True,0.25,21.853031766964722,0.03,0.0015,1.2,1.0,0.065339853684411,0.0784078244212932,0.009392452254900525,0.13992691504900137,1.3448630474506678,0.2107857879754194,39.043653180147565,29.03169453139411,6.797112489053656,57.064334157745364,42.09842137604731,,,,,,,,,BCTL6,Bendung Copong,BCTL6,0.43693579103766905,0.32648255311962726,0.6507275530024594,0.48386157552323517,0.3642171961160787,0.6507275530024594,0.48386157552323517,0.11328520815089425,0.9510722359624227,0.7016403562674552,,,,,,,,
CTL.7.Ka,Tersier,SS Citikey Kiri,True,7.0,1314.8137055431578,0.0059379991306963455,24.396423728631408,72.12572124390272,53.89302066874668,107.41668468522421,79.87183891248387,True,0.25,87.65424703621052,0.03,0.0015,1.2,1.0,0.11502390576145399,0.13802868691374479,0.029107097572563665,0.20400519549889784,1.3448630474493197,0.231620138936232,107.41668468522421,79.87183891248387,20.20092611700078,156.99508344448506,115.82094620680554,1899.7731031233868,1388.4154355834312,299.3853791446574,1827.2843285961067,1243.6871140274661,2883.5485932690995,917.9007398260738,2086.2926286935353,BCTL7,BCT0,BCTL7,1.2020953540650452,0.898217011145778,1.7902780780870702,1.3311973152080645,1.4609041172701753,1.7902780780870702,1.3311973152080645,0.33668210195001297,2.616584724074751,1.930349103446759,31.662885052056446,23.140257259723853,4.989756319077624,30.45473880993511,20.728118567124437,48.05914322115166,15.298345663767897,34.77154381155892
SS.1.Ka,Tersier,SS Sindangsari,True,63.0,1453.085886416485,0.014390088812706781,75.47598936053068,63.886838170970606,47.7368493600809,95.14653348339628,70.74812090632926,False,0.2545347394203031,95.14653348339628,0.03,0.0015,1.2,1.0,0.16030492479140382,0.19236590974968457,0.056534871607230794,0.2545347394203031,1.3448630474492829,0.24479513180544796,95.14653348339628,70.74812090632926,18.711037350473614,139.06161791766823,102.5907806468135,1929.4879184709998,1407.503804708089,309.135217072309,1917.3106454552162,1259.6617740294391,2977.9643319071856,928.0038130491943,2150.5610788541044,B.SS.1,B.LW.11,B.SS.1,1.0647806361828434,0.7956141560013484,1.5857755580566046,1.179135348438821,1.5857755580566046,1.5857755580566046,1.179135348438821,0.3118506225078936,2.317693631961137,1.7098463441135583,32.158131974516664,23.458396745134817,5.152253617871817,31.955177424253602,20.994362900490653,49.63273886511976,15.466730217486571,35.842684647568404
SS.2,Tersier,SS Sindangsari,True,63.0,724.3336448095212,0.004142277515081834,21.72623794931769,43.47752760174708,32.48681958743447,64.75099025349162,48.146902672580275,True,0.25,48.288909653968076,0.03,0.0015,1.2,1.0,0.10049345058715174,0.12059214070458209,0.022217653944007078,0.1864408152868525,1.34486304744931,0.22646508734653936,64.75099025349162,48.146902672580275,11.956181072595516,94.63694720935933,69.81709574224584,1899.0923752410952,1384.9025864743403,302.38036079443094,1870.453021625788,1239.2524634602157,2933.5396611988767,912.7537832765479,2117.787393949537,B.SS.2,B.LW.11,B.SS.2,0.724625460029118,0.5414469931239078,1.079183170891527,0.8024483778763379,0.8048151608994679,1.079183170891527,0.8024483778763379,0.1992696845432586,1.5772824534893222,1.163618262370764,31.651539587351586,23.08170977457234,5.0396726799071825,31.174217027096468,20.654207724336928,48.892327686647945,15.21256305460913,35.296456565825615
LW.16.Ka,Tersier,SS Lewo,True,63.0,1591.7468562348683,0.02406188479585722,108.94473993721088,61.54284500813646,45.98539551264809,91.65562940459982,68.15238888326307,False,0.2894433701772141,91.65562940459982,0.03,0.0015,1.2,1.0,0.1943889965889377,0.23326679590672525,0.08313158038867889,0.2894433701772141,1.3448630474508385,0.2527882668780872,91.65562940459982,68.15238888326307,18.494320484455603,133.9594796534556,98.82674887924205,1875.2704839617093,1367.7866160486858,301.44345968431566,1875.2704839617093,1224.0447815164284,2897.437013242759,901.6566888884403,2092.1548158005353,B.PL,B.TB .11,B.PL,1.025714083468941,0.7664232585441348,1.527593823409997,1.1358731480543844,1.527593823409997,1.527593823409997,1.1358731480543844,0.3082386747409267,2.23265799422426,1.6471124813207008,31.25450806602849,22.79644360081143,5.024057661405261,31.25450806602849,20.40074635860714,48.290616887379315,15.027611481474004,34.86924693000892
BN.5.Ki,Tersier,SS Binuang,True,65.0,73.57297103874335,0.001154491664080871,6.052485552067274,6.077942298829859,4.541495936333409,9.051866659892648,6.7306977294551205,True,0.25,4.904864735916223,0.03,0.0015,1.2,1.0,0.06224000406910091,0.07468800488292109,0.008522399834347735,0.13546555976263114,1.344863047448936,0.20908517217498823,9.051866659892648,6.7306977294551205,1.5653248775552566,13.229774925214006,9.760083031408174,1910.8832887848453,1392.875300223593,302.0776376129543,1881.8682662432848,1246.1215466973506,2952.4832951516514,917.5322175639102,2130.4301339609733,B.BN.5,B.LW.12,B.BN.5,0.10129903831383098,0.07569159893889016,0.15086444433154414,0.11217829549091868,0.08174774559860372,0.15086444433154414,0.11217829549091868,0.026088747959254276,0.22049624875356677,0.16266805052346955,31.848054813080754,23.214588337059883,5.034627293549238,31.364471104054747,20.768692444955843,49.20805491919419,15.29220362606517,35.50716889934956
Suplesi Citameng III,Sekunder,SI Copong Kanan,True,57.0,542.4121810765971,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B.CP.Ka.17,BCP.3,B.CP.Ka.17,,,,,,,,,,,,,,,,,,
SS Sindangsari,Sekunder,SS Lewo,True,62.0,578.2388612206557,0.02059151814198735,97.20222730984835,33.272999350176555,24.595670313321193,50.72653043049397,37.121456636337214,True,0.25,38.54925741471038,0.027,0.0005,2.0,1.5,0.17597449516535016,0.3519489903307003,0.10838458032044947,0.18998567952292233,1.3665016146171138,0.17282735317987502,50.72653043049397,37.121456636337214,7.475040521975349,75.42518040021419,54.642231285997966,1834.3413849876035,1336.75568380176,290.4241797218354,1822.16411197182,1195.7749358584686,2838.9027139895175,880.2669636891134,2047.970298207291,B.LW.11,B.TB .11,B.LW.11,0.5545499891696093,0.4099278385553532,0.8454421738415662,0.6186909439389535,0.6424876235785064,0.8454421738415662,0.6186909439389535,0.12458400869958915,1.25708634000357,0.9107038547666327,30.57235641646006,22.279261396695997,4.840402995363923,30.369401866197,19.929582264307808,47.31504523315862,14.671116061485224,34.132838303454854
LW.15.Ki,Tersier,SS Lewo,True,62.0,2433.48645372013,0.018269208826484206,82.71730254491948,100.79406881988858,75.31428095986993,150.11239432814736,111.61909356692878,False,0.2701849353847604,150.11239432814736,0.03,0.0015,1.2,1.0,0.17531455122980769,0.21037746147576922,0.06761742212039949,0.2701849353847604,1.3448630474510825,0.24847419567144935,150.11239432814736,111.61909356692878,29.875712746262902,219.39708847522007,161.85716026719285,1933.7272488852568,1411.2533207323515,312.8248519461229,1933.7272488852568,1263.2960053281804,2982.8746220645235,930.9855743356621,2155.185227188486,B.LW.15,B.TB .11,B.LW.15,1.679901146998143,1.2552380159978322,2.501873238802456,1.8603182261154798,2.501873238802456,2.501873238802456,1.8603182261154798,0.4979285457710484,3.656618141253668,2.6976193377865476,32.228787481420945,23.520888678872527,5.213747532435382,32.228787481420945,21.05493342213634,49.71457703440873,15.516426238927702,35.919753786474764
BN.4.Ki,Tersier,SS Binuang,True,63.0,1407.8688167286348,0.0028862291602021785,15.13121388016819,92.49440567596362,69.11269420767397,137.7517234946487,102.4280678660453,True,0.25,93.85792111524232,0.03,0.0015,1.2,1.0,0.087760101251715,0.105312121502058,0.016944037817764792,0.17033892341624396,1.344863047449059,0.22140859973845312,137.7517234946487,102.4280678660453,24.970690575651545,201.33132378864826,148.52939283623607,2039.5831456196015,1488.572670360183,325.48300331105054,1970.821322622611,1332.5380100744844,3140.5848440150858,982.1034158352508,2269.1994437658013,B.BN.4,B.LW.12,B.BN.4,1.541573427932727,1.1518782367945661,2.295862058244145,1.7071344644340882,1.5642986852540386,2.295862058244145,1.7071344644340882,0.41617817626085907,3.3555220631441376,2.4754898806039347,33.99305242699336,24.809544506003053,5.424716721850842,32.84702204371018,22.208966834574742,52.34308073358476,16.368390263920848,37.819990729430025
BN.3.Ki,Tersier,SS Binuang,True,63.0,2190.7986314327504,0.017562788858334715,92.07387902943998,91.6410528054196,68.4750608765948,136.480826862496,101.48306708355553,False,0.26753435895187105,136.480826862496,0.03,0.0015,1.2,1.0,0.17274107457884585,0.20728928949461503,0.06564685346263965,0.26753435895187105,1.3448630474493375,0.24786254361281668,136.480826862496,101.48306708355553,27.109143610143416,199.4738421190285,147.15906148678744,2038.3122489874488,1487.6276695776935,327.6214563455424,2013.4442283698647,1331.6846572039403,3138.727362345466,981.4657825041716,2267.8291124163525,B.BN.3,B.LW.12,B.BN.3,1.5273508800903268,1.1412510146099133,2.2746804477082665,1.6913844513925922,2.2746804477082665,2.2746804477082665,1.6913844513925922,0.45181906016905693,3.3245640353171413,2.4526510247797906,33.97187081645748,24.79379449296156,5.46035760575904,33.55740380616441,22.194744286732337,52.31212270575777,16.35776304173619,37.79715187360588
Ruas tanpa nama R078,Tersier,SS Cioray,True,63.0,704.3036151832371,0.003158123722009832,16.54410424515353,45.24166833718163,33.80500222020222,67.37832133386613,50.1005076030877,True,0.25,46.953574345549136,0.03,0.0015,1.2,1.0,0.0907734808082623,0.10892817696991475,0.018127614599705518,0.17421617745895454,1.344863047449715,0.22265791139315483,67.37832133386613,50.1005076030877,12.270248416649201,98.4769285251895,72.64998871993072,1934.3112454296854,1410.706539446569,307.54137341042195,1894.9639088355832,1262.394337905524,2985.8399392449573,929.8745596232346,2155.7276440202922,B.CY.2,B.LW.10,B.CY.2,0.7540278056196938,0.5634167036700369,1.1229720222311022,0.8350084600514617,0.782559572425819,1.1229720222311022,0.8350084600514617,0.20450414027748667,1.6412821420864918,1.2108331453321786,32.238520757161425,23.511775657442815,5.125689556840366,31.582731813926387,21.039905631758735,49.76399898741595,15.497909327053911,35.92879406700487
LW.7.Ki,Tersier,SS Lewo,True,62.0,933.5050995359856,0.0065355802365036995,29.591077143186222,49.99558287990822,37.35717210202609,74.45831624621832,55.364980387705344,True,0.25,62.23367330239903,0.03,0.0015,1.2,1.0,0.11923523675287521,0.14308228410345025,0.03127749170373125,0.2089547428678252,1.3448630474499896,0.23301241933035097,74.45831624621832,55.364980387705344,14.070995665411333,108.8247101133896,80.28392112339692,1858.073170803328,1354.9992075531281,297.02013486527136,1845.8485278595085,1212.4975193882,2872.302243702693,893.0284654778183,2073.61198804469,B.LW.7,B.TB .11,B.LW.7,0.833259714665137,0.6226195350337682,1.2409719374369719,0.9227496731284224,1.0372278883733173,1.2409719374369719,0.9227496731284224,0.2345165944235222,1.8137451685564934,1.3380653520566155,30.967886180055466,22.583320125885468,4.950335581087856,30.764142130991807,20.208291989803335,47.87170406171155,14.883807757963638,34.56019980074483
LW.9.Ki,Tersier,SS Lewo,True,62.0,44.224478096799885,0.0009792980634746005,4.433957428996731,3.8068868740395625,2.8445418561897666,5.66958860069071,4.215736770703713,True,0.25,2.948298539786659,0.03,0.0015,1.2,1.0,0.058514856957152854,0.07021782834858342,0.0075327746663753315,0.13000495924111127,1.3448630474488357,0.20694550166532907,5.66958860069071,4.215736770703713,0.9721199967911311,8.286399250448822,6.113176163087209,1789.2844431578003,1303.8499639361264,283.9212591966512,1786.5631530968963,1166.3088233823314,2771.763932839752,858.5158352319819,1999.4412430843804,B.LW.9,B.TB .11,B.LW.9,0.06344811456732605,0.04740903093649611,0.09449314334484517,0.07026227951172855,0.049138308996444315,0.09449314334484517,0.07026227951172855,0.01620199994651885,0.13810665417414703,0.10188626938478682,29.821407385963337,21.730832732268773,4.732020986610853,29.77605255161494,19.438480389705525,46.196065547329205,14.308597253866365,33.32402071807301
LW.8.Ki,Tersier,SS Lewo,True,62.0,1093.9291903652727,0.0109387326954897,49.527183712473416,51.50903785518427,38.48803996522786,76.71230155216429,57.040976549722,True,0.25,72.92861269101817,0.03,0.0015,1.2,1.0,0.1446390932429169,0.17356691189150028,0.04602502804709307,0.2376692238904695,1.3448630474496701,0.24063525084227624,76.71230155216429,57.040976549722,14.879219266227507,112.1190271203481,82.71425782236524,1860.3271561092738,1356.6752037151448,297.82835846608754,1856.5434672481276,1214.0109743634762,2875.5965607096514,894.15933334102,2076.0423247436584,B.LW.8,B.TB .11,B.LW.8,0.8584839642530712,0.6414673327537977,1.2785383592027382,0.9506829424953666,1.2154768781836363,1.2785383592027382,0.9506829424953666,0.24798698777045844,1.8686504520058016,1.3785709637060874,31.00545260182123,22.61125339525241,4.963805974434792,30.942391120802128,20.23351623939127,47.926609345160855,14.902655555683667,34.600705412394305
BK.5,Tersier,SS Bandrek,True,62.0,2196.163111488021,0.018838611010193042,85.38080682918685,90.26894189495093,67.44980663469508,134.43734497446667,99.96359497675078,False,0.2722660026628182,134.43734497446667,0.03,0.0015,1.2,1.0,0.1773439557168523,0.21281274686022275,0.0691919329844619,0.2722660026628182,1.344863047449761,0.24895128058850785,134.43734497446667,99.96359497675078,26.79716151501293,196.48718682922333,144.95569795416708,1689.3980947237708,1232.2697323968298,268.32719819887524,1653.6313427308457,1102.7900337422843,2619.9793723567423,812.2540462239044,1891.979308935702,B.BK.5,B.TB.7,B.BK.5,1.5044823649158487,1.1241634439115846,2.240622416241111,1.6660599162791798,2.240622416241111,2.240622416241111,1.6660599162791798,0.44661935858354884,3.2747864471537222,2.415928299236118,28.156634912062845,20.537828873280496,4.472119969981254,27.56052237884743,18.37983389570474,43.66632287261237,13.537567437065073,31.5329884822617
BK.1.Ki,Tersier,CT.2,True,62.0,994.4555003469692,0.004538121251033662,20.58374139422813,58.34482067171579,43.59580149973837,86.89281849835861,64.61090492679749,True,0.25,66.29703335646461,0.03,0.0015,1.2,1.0,0.10399239912250531,0.12479087894700637,0.023791721965559776,0.1907437073114303,1.3448630474500547,0.22776058291277876,86.89281849835861,64.61090492679749,16.119395969830055,126.99838326655052,93.69129652947127,1586.1769056569574,1156.7228193999877,250.50849311900546,1524.5656314411865,1035.0709601932062,2466.521707512358,762.1909546926116,1780.7893344584636,,B.CT 2,BK.1.Ki,0.9724136778619298,0.7265966916623062,1.44821364163931,1.076848415446625,1.1049505559410768,1.44821364163931,1.076848415446625,0.2686565994971676,2.116639721109175,1.5615216088245212,26.43628176094929,19.27871365666646,4.175141551983424,25.40942719068644,17.25118266988677,41.10869512520596,12.703182578210194,29.679822240974392
SS Tegal Buah,Sekunder,SS Copong Kanan,True,58.0,9505.764740275474,0.34229645525138885,1438.9024923832287,270.8901594934717,200.24419752208664,412.9870521815173,302.22214724375783,False,0.38361835195814126,412.9870521815173,0.027,0.0005,2.0,1.5,0.5049140910180847,1.0098281820361694,0.8922838375801655,0.38361835195814126,1.3665016146166873,0.20601891993672283,412.9870521815173,302.22214724375783,70.54876588731403,614.0696524952592,444.8664994807892,1317.4987479467043,958.532466564231,205.69966509047924,1317.4987479467043,856.762892644341,2070.410392387765,629.6665185837643,1491.2313556467916,B.CP.Ka.21,B.CP.Ka.17,B.CP.Ka.21,4.514835991557861,3.3374032920347774,6.883117536358622,5.037035787395964,6.883117536358622,6.883117536358622,5.037035787395964,1.1758127647885672,10.23449420825432,7.4144416580131525,21.958312465778405,15.97554110940385,3.4283277515079873,21.958312465778405,14.27938154407235,34.506839873129415,10.494441976396072,24.853855927446528
C.1.M,Tersier,SS Cikukuk,True,4.0,1006.7270480318645,0.004736713597076828,23.13126578964805,58.435724719778214,43.66372586369631,87.02820170561019,64.71157183674056,True,0.25,67.11513653545764,0.03,0.0015,1.2,1.0,0.10567615035768671,0.12681138042922405,0.0245683872597249,0.19279709111561225,1.3448630474495624,0.22837109279124482,87.02820170561019,64.71157183674056,16.179740506596794,127.19625288039795,93.83727209386507,892.7841364379834,652.4685322457314,146.32186509105608,872.8710712678309,584.4502026921175,1362.863938433281,431.2632764036764,986.0925164414595,B.C.1.M,BCD.5,B.C.1.M,0.9739287453296369,0.7277287643949385,1.4504700284268364,1.0785261972790094,1.118585608924294,1.4504700284268364,1.0785261972790094,0.26966234177661325,2.1199375480066327,1.563954534897751,14.879735607299724,10.874475537428856,2.4386977515176014,14.547851187797182,9.740836711535291,22.714398973888017,7.187721273394606,16.434875274024325
CD.17.Ka,Tersier,SS Ciduga,True,3.0,485.3633116030573,0.014736507477544323,69.61865264103564,21.21310696640023,15.850634038338098,31.592635510683028,23.49134030457467,False,0.2560529818407268,31.592635510683028,0.03,0.0015,1.2,1.0,0.161741335633988,0.19408960276078557,0.05755257123586597,0.2560529818407268,1.3448630474494778,0.24515935508700906,31.592635510683028,23.49134030457467,6.220272221106006,46.17428347156154,34.064437463689046,714.9691563442259,521.6915723572029,116.24019107351724,714.9691563442259,466.95538566601033,1099.8762541952096,344.11232543738475,794.4935115184132,BCD.17,BCD.1,BCD.17,0.35355178277333715,0.26417723397230164,0.5265439251780505,0.39152233840957784,0.5265439251780505,0.5265439251780505,0.39152233840957784,0.1036712036851001,0.7695713911926922,0.5677406243948174,11.916152605737098,8.694859539286714,1.937336517891954,11.916152605737098,7.782589761100172,18.331270903253493,5.735205423956413,13.241558525306887
CD.18.Ka,Tersier,SS Ciduga,True,3.0,240.7775867985616,0.005766459447734733,27.242081468231323,13.30530167325507,9.941847176199444,19.815557748736516,14.734256983496705,True,0.25,16.051839119904106,0.03,0.0015,1.2,1.0,0.11376640316338962,0.13651968379606755,0.028474147875216804,0.2025156107570024,1.344863047449979,0.23119617108776772,19.815557748736516,14.734256983496705,3.721000103037069,28.961470477126262,21.365923318154206,703.1920785822794,512.9344890361249,113.74091895544831,699.4283599534469,459.0475803728652,1082.6634412007745,338.20353857524606,781.7949973728784,BCD.18,BCD.1,BCD.18,0.2217550278875845,0.16569745293665739,0.33025929581227526,0.2455709497249451,0.26753065199840176,0.33025929581227526,0.2455709497249451,0.06201666838395115,0.48269117461877104,0.35609872196923675,11.719867976371322,8.548908150602081,1.8956819825908051,11.657139332557449,7.650793006214419,18.044390686679574,5.6367256429207675,13.029916622881306
