hujan_mm,irigasi_mm,irigasi_pl_mm,etc_mm,perkolasi_mm,limpasan_mm,wlr_mm,masuk_mm,keluar_mm,tma_rata,tma_min,hari_kering,kecamatan,rezim,bulan,tahun_tanam
129.5,878.2502475383485,305.94451725983566,550.8582413387982,280.0,4.217381763409703,100.0,1007.7502475383485,835.0756231022078,6.877898344676698,-6.087635765335198,10,Karangpawitan,FL,7,2015
1211.6000000000001,401.3365855101081,257.3469464117473,440.9010375886812,280.0,681.8757393371266,100.0,1612.9365855101082,1402.7767769258078,34.587806571009864,6.933680987577002,0,Karangpawitan,FL,7,2016
411.90000000000003,600.0509225788835,257.85246998718236,443.8206635941205,280.0,86.18753936629096,100.0,1011.9509225788836,810.0082029604115,18.44440894588832,0.5039547821249419,0,Karangpawitan,FL,7,2017
193.10000000000002,765.2145693338942,258.3013891400921,487.98695636431887,280.0,4.490151694288775,100.0,958.3145693338943,772.4771080586077,8.03844265824669,-5.0981335683989295,11,Karangpawitan,FL,7,2018
126.2,863.4918232408208,316.93866680010603,527.5170774845471,280.0,0.0,100.0,989.6918232408209,807.5170774845471,6.702395529118785,-5.201890561044355,12,Karangpawitan,FL,7,2019
672.3000000000001,401.2160482553969,179.72833490275727,449.52775861192964,280.0,134.54915770053736,100.0,1073.516048255397,864.0769163124669,18.827438780157784,-1.3853515668508862,4,Karangpawitan,FL,7,2020
732.0,393.4434216297523,176.4061915552352,456.25061951454495,280.0,208.33687214849334,100.0,1125.4434216297523,944.5874916630382,23.52345245667902,-4.980363014477291,6,Karangpawitan,FL,7,2021
759.4,371.7730171024743,189.30192097481608,446.67781356912377,280.0,186.26105788705033,100.0,1131.1730171024742,912.9388714561742,21.825759326057103,1.5636912828031724,0,Karangpawitan,FL,7,2022
301.4,703.8252116059018,210.88934974832833,510.13294480526315,280.0,39.53465798713945,100.0,1005.2252116059018,829.6676027924026,9.698453302644376,-6.254086422793747,11,Karangpawitan,FL,7,2023
375.80000000000007,625.9134353353339,252.69856178707036,508.92314741344535,280.0,30.304485007441375,100.0,1001.713435335334,819.2276324208867,14.017041311089098,-6.229761164982731,5,Karangpawitan,FL,7,2024
129.5,717.583422975732,305.94451725983566,531.4063531000857,157.44,4.217381763409703,0.0,847.083422975732,693.0637348634954,-11.12630893372036,-35.0668199161819,89,Karangpawitan,SRI,7,2015
1211.6000000000001,282.09513415596194,257.3469464117473,425.4628222097283,190.07999999999998,675.4775850688486,0.0,1493.695134155962,1291.0204072785768,19.538439103503894,-9.27420715339403,12,Karangpawitan,SRI,7,2016
411.90000000000003,462.59177903129057,257.85246998718236,427.8442299911608,168.95999999999998,79.53746568936087,0.0,874.4917790312907,676.3416956805216,-0.7958472370395439,-28.971480405993884,58,Karangpawitan,SRI,7,2017
193.10000000000002,615.7498482994872,258.3013891400921,470.99579085823814,159.35999999999999,4.490151694288775,0.0,808.8498482994872,634.8459425525269,-9.8526836286708,-33.54626231398603,89,Karangpawitan,SRI,7,2018
126.2,690.4920595106361,316.93866680010603,508.6992941770932,159.35999999999999,0.0,0.0,816.6920595106361,668.0592941770932,-10.645174126487092,-34.4506296143311,88,Karangpawitan,SRI,7,2019
672.3000000000001,283.4741023453118,179.72833490275727,433.2599443234101,170.88,147.19927312514494,0.0,955.7741023453118,751.339217448555,2.0758263228532194,-28.182947039526717,53,Karangpawitan,SRI,7,2020
732.0,214.2293181133227,176.4061915552352,440.9260867649251,176.64,159.67078462754682,0.0,946.2293181133227,777.2368713924719,3.259640318333492,-23.504192788619218,44,Karangpawitan,SRI,7,2021
